uf,municipio,data_referencia,ano,mes,total_violencia_grave,homicidio_doloso,latrocinio,tentativa_homicidio,lesao_corporal_seguida_morte,feminicidio,meses_historico,media_historica_ate_mes_anterior,alto_risco_violencia_grave
PR,MANDAGUACU,2020-04-01,2020,4,0,0,0,0,0,0,63,0.2698412698412698,0
PR,MANDAGUACU,2020-05-01,2020,5,1,1,0,0,0,0,64,0.265625,1
PR,MANDAGUACU,2020-06-01,2020,6,0,0,0,0,0,0,65,0.27692307692307694,0
PR,MANDAGUACU,2020-07-01,2020,7,1,0,0,1,0,0,66,0.2727272727272727,1
PR,MANDAGUACU,2020-08-01,2020,8,0,0,0,0,0,0,67,0.2835820895522388,0
PR,MANDAGUACU,2020-09-01,2020,9,0,0,0,0,0,0,68,0.27941176470588236,0
PR,MANDAGUACU,2020-10-01,2020,10,0,0,0,0,0,0,69,0.2753623188405797,0
PR,MANDAGUACU,2020-11-01,2020,11,0,0,0,0,0,0,70,0.2714285714285714,0
PR,MANDAGUACU,2020-12-01,2020,12,1,0,0,1,0,0,71,0.2676056338028169,1
PR,MANDAGUACU,2021-01-01,2021,1,0,0,0,0,0,0,72,0.2777777777777778,0
PR,MANDAGUACU,2021-02-01,2021,2,0,0,0,0,0,0,73,0.273972602739726,0
PR,MANDAGUACU,2021-03-01,2021,3,0,0,0,0,0,0,74,0.2702702702702703,0
PR,MANDAGUACU,2021-04-01,2021,4,1,0,0,1,0,0,75,0.26666666666666666,1
PR,MANDAGUACU,2021-05-01,2021,5,1,0,0,1,0,0,76,0.27631578947368424,1
PR,MANDAGUACU,2021-06-01,2021,6,1,0,0,1,0,0,77,0.2857142857142857,1
PR,MANDAGUACU,2021-07-01,2021,7,0,0,0,0,0,0,78,0.2948717948717949,0
PR,MANDAGUACU,2021-08-01,2021,8,1,0,0,1,0,0,79,0.2911392405063291,1
PR,MANDAGUACU,2021-09-01,2021,9,2,2,0,0,0,0,80,0.3,1
PR,MANDAGUACU,2021-10-01,2021,10,2,1,0,1,0,0,81,0.32098765432098764,1
PR,MANDAGUACU,2021-11-01,2021,11,0,0,0,0,0,0,82,0.34146341463414637,0
PR,MANDAGUACU,2021-12-01,2021,12,1,1,0,0,0,0,83,0.3373493975903614,1
PR,MANDAGUACU,2022-01-01,2022,1,1,1,0,0,0,0,84,0.34523809523809523,1
PR,MANDAGUACU,2022-02-01,2022,2,2,2,0,0,0,0,85,0.35294117647058826,1
PR,MANDAGUACU,2022-03-01,2022,3,0,0,0,0,0,0,86,0.37209302325581395,0
PR,MANDAGUACU,2022-04-01,2022,4,1,1,0,0,0,0,87,0.367816091954023,1
PR,MANDAGUACU,2022-05-01,2022,5,0,0,0,0,0,0,88,0.375,0
PR,MANDAGUACU,2022-06-01,2022,6,0,0,0,0,0,0,89,0.3707865168539326,0
PR,MANDAGUACU,2022-07-01,2022,7,2,2,0,0,0,0,90,0.36666666666666664,1
PR,MANDAGUACU,2022-08-01,2022,8,4,4,0,0,0,0,91,0.38461538461538464,1
PR,MANDAGUACU,2022-09-01,2022,9,0,0,0,0,0,0,92,0.42391304347826086,0
PR,MANDAGUACU,2022-10-01,2022,10,0,0,0,0,0,0,93,0.41935483870967744,0
PR,MANDAGUACU,2022-11-01,2022,11,2,1,0,1,0,0,94,0.4148936170212766,1
PR,MANDAGUACU,2022-12-01,2022,12,0,0,0,0,0,0,95,0.43157894736842106,0
PR,MANDAGUACU,2023-01-01,2023,1,0,0,0,0,0,0,96,0.4270833333333333,0
PR,MANDAGUACU,2023-02-01,2023,2,0,0,0,0,0,0,97,0.422680412371134,0
PR,MANDAGUACU,2023-03-01,2023,3,0,0,0,0,0,0,98,0.41836734693877553,0
PR,MANDAGUACU,2023-04-01,2023,4,1,1,0,0,0,0,99,0.41414141414141414,1
PR,MANDAGUACU,2023-05-01,2023,5,1,1,0,0,0,0,100,0.42,1
PR,MANDAGUACU,2023-06-01,2023,6,0,0,0,0,0,0,101,0.42574257425742573,0
PR,MANDAGUACU,2023-07-01,2023,7,0,0,0,0,0,0,102,0.4215686274509804,0
PR,MANDAGUACU,2023-08-01,2023,8,1,1,0,0,0,0,103,0.4174757281553398,1
PR,MANDAGUACU,2023-09-01,2023,9,1,1,0,0,0,0,104,0.4230769230769231,1
PR,MANDAGUACU,2023-10-01,2023,10,1,1,0,0,0,0,105,0.42857142857142855,1
PR,MANDAGUACU,2023-11-01,2023,11,1,1,0,0,0,0,106,0.4339622641509434,1
PR,MANDAGUACU,2023-12-01,2023,12,0,0,0,0,0,0,107,0.4392523364485981,0
PR,MANDAGUACU,2024-01-01,2024,1,0,0,0,0,0,0,108,0.4351851851851852,0
PR,MANDAGUACU,2024-02-01,2024,2,0,0,0,0,0,0,109,0.43119266055045874,0
PR,MANDAGUACU,2024-03-01,2024,3,0,0,0,0,0,0,110,0.42727272727272725,0
PR,MANDAGUACU,2024-04-01,2024,4,1,1,0,0,0,0,111,0.42342342342342343,1
PR,MANDAGUACU,2024-05-01,2024,5,2,2,0,0,0,0,112,0.42857142857142855,1
PR,MANDAGUACU,2024-06-01,2024,6,4,3,0,1,0,0,113,0.4424778761061947,1
PR,MANDAGUACU,2024-07-01,2024,7,3,3,0,0,0,0,114,0.47368421052631576,1
PR,MANDAGUACU,2024-08-01,2024,8,3,3,0,0,0,0,115,0.4956521739130435,1
PR,MANDAGUACU,2024-09-01,2024,9,0,0,0,0,0,0,116,0.5172413793103449,0
PR,MANDAGUACU,2024-10-01,2024,10,1,1,0,0,0,0,117,0.5128205128205128,1
PR,MANDAGUACU,2024-11-01,2024,11,1,0,0,1,0,0,118,0.5169491525423728,1
PR,MANDAGUACU,2024-12-01,2024,12,4,1,0,3,0,0,119,0.5210084033613446,1
PR,MANDAGUACU,2025-01-01,2025,1,2,1,0,1,0,0,120,0.55,1
PR,MANDAGUACU,2025-02-01,2025,2,1,1,0,0,0,0,121,0.5619834710743802,1
PR,MANDAGUACU,2025-03-01,2025,3,1,1,0,0,0,0,122,0.5655737704918032,1
PR,MANDAGUACU,2025-04-01,2025,4,0,0,0,0,0,0,123,0.5691056910569106,0
PR,MANDAGUACU,2025-05-01,2025,5,0,0,0,0,0,0,124,0.5645161290322581,0
PR,MANDAGUACU,2025-06-01,2025,6,0,0,0,0,0,0,125,0.56,0
PR,MANDAGUACU,2025-07-01,2025,7,2,2,0,0,0,0,126,0.5555555555555556,1
PR,MANDAGUACU,2025-08-01,2025,8,1,0,0,1,0,0,127,0.5669291338582677,1
PR,MANDAGUACU,2025-09-01,2025,9,0,0,0,0,0,0,128,0.5703125,0
PR,MANDAGUACU,2025-10-01,2025,10,4,4,0,0,0,0,129,0.5658914728682171,1
PR,MANDAGUACU,2025-11-01,2025,11,1,1,0,0,0,0,130,0.5923076923076923,1
PR,MANDAGUACU,2025-12-01,2025,12,1,1,0,0,0,0,131,0.5954198473282443,1
PR,MANDAGUARI,2015-01-01,2015,1,0,0,0,0,0,0,0,,
PR,MANDAGUARI,2015-02-01,2015,2,0,0,0,0,0,0,1,0.0,0
PR,MANDAGUARI,2015-03-01,2015,3,0,0,0,0,0,0,2,0.0,0
PR,MANDAGUARI,2015-04-01,2015,4,0,0,0,0,0,0,3,0.0,0
PR,MANDAGUARI,2015-05-01,2015,5,0,0,0,0,0,0,4,0.0,0
PR,MANDAGUARI,2015-06-01,2015,6,0,0,0,0,0,0,5,0.0,0
PR,MANDAGUARI,2015-07-01,2015,7,0,0,0,0,0,0,6,0.0,0
PR,MANDAGUARI,2015-08-01,2015,8,0,0,0,0,0,0,7,0.0,0
PR,MANDAGUARI,2015-09-01,2015,9,0,0,0,0,0,0,8,0.0,0
PR,MANDAGUARI,2015-10-01,2015,10,0,0,0,0,0,0,9,0.0,0
PR,MANDAGUARI,2015-11-01,2015,11,0,0,0,0,0,0,10,0.0,0
PR,MANDAGUARI,2015-12-01,2015,12,0,0,0,0,0,0,11,0.0,0
PR,MANDAGUARI,2016-01-01,2016,1,0,0,0,0,0,0,12,0.0,0
PR,MANDAGUARI,2016-02-01,2016,2,0,0,0,0,0,0,13,0.0,0
PR,MANDAGUARI,2016-03-01,2016,3,0,0,0,0,0,0,14,0.0,0
PR,MANDAGUARI,2016-04-01,2016,4,0,0,0,0,0,0,15,0.0,0
PR,MANDAGUARI,2016-05-01,2016,5,0,0,0,0,0,0,16,0.0,0
PR,MANDAGUARI,2016-06-01,2016,6,0,0,0,0,0,0,17,0.0,0
PR,MANDAGUARI,2016-07-01,2016,7,0,0,0,0,0,0,18,0.0,0
PR,MANDAGUARI,2016-08-01,2016,8,0,0,0,0,0,0,19,0.0,0
PR,MANDAGUARI,2016-09-01,2016,9,0,0,0,0,0,0,20,0.0,0
PR,MANDAGUARI,2016-10-01,2016,10,0,0,0,0,0,0,21,0.0,0
PR,MANDAGUARI,2016-11-01,2016,11,0,0,0,0,0,0,22,0.0,0
PR,MANDAGUARI,2016-12-01,2016,12,0,0,0,0,0,0,23,0.0,0
PR,MANDAGUARI,2017-01-01,2017,1,0,0,0,0,0,0,24,0.0,0
PR,MANDAGUARI,2017-02-01,2017,2,0,0,0,0,0,0,25,0.0,0
PR,MANDAGUARI,2017-03-01,2017,3,0,0,0,0,0,0,26,0.0,0
PR,MANDAGUARI,2017-04-01,2017,4,0,0,0,0,0,0,27,0.0,0
PR,MANDAGUARI,2017-05-01,2017,5,0,0,0,0,0,0,28,0.0,0
PR,MANDAGUARI,2017-06-01,2017,6,1,1,0,0,0,0,29,0.0,1
PR,MANDAGUARI,2017-07-01,2017,7,0,0,0,0,0,0,30,0.03333333333333333,0
PR,MANDAGUARI,2017-08-01,2017,8,0,0,0,0,0,0,31,0.03225806451612903,0
PR,MANDAGUARI,2017-09-01,2017,9,0,0,0,0,0,0,32,0.03125,0
PR,MANDAGUARI,2017-10-01,2017,10,2,1,0,1,0,0,33,0.030303030303030304,1
PR,MANDAGUARI,2017-11-01,2017,11,0,0,0,0,0,0,34,0.08823529411764706,0
PR,MANDAGUARI,2017-12-01,2017,12,0,0,0,0,0,0,35,0.08571428571428572,0
PR,MANDAGUARI,2018-01-01,2018,1,2,0,0,2,0,0,36,0.08333333333333333,1
PR,MANDAGUARI,2018-02-01,2018,2,0,0,0,0,0,0,37,0.13513513513513514,0
PR,MANDAGUARI,2018-03-01,2018,3,0,0,0,0,0,0,38,0.13157894736842105,0
PR,MANDAGUARI,2018-04-01,2018,4,0,0,0,0,0,0,39,0.1282051282051282,0
PR,MANDAGUARI,2018-05-01,2018,5,1,1,0,0,0,0,40,0.125,1
PR,MANDAGUARI,2018-06-01,2018,6,0,0,0,0,0,0,41,0.14634146341463414,0
PR,MANDAGUARI,2018-07-01,2018,7,0,0,0,0,0,0,42,0.14285714285714285,0
PR,MANDAGUARI,2018-08-01,2018,8,2,1,0,1,0,0,43,0.13953488372093023,1
PR,MANDAGUARI,2018-09-01,2018,9,0,0,0,0,0,0,44,0.18181818181818182,0
PR,MANDAGUARI,2018-10-01,2018,10,0,0,0,0,0,0,45,0.17777777777777778,0
PR,MANDAGUARI,2018-11-01,2018,11,3,1,0,2,0,0,46,0.17391304347826086,1
PR,MANDAGUARI,2018-12-01,2018,12,0,0,0,0,0,0,47,0.23404255319148937,0
PR,MANDAGUARI,2019-01-01,2019,1,1,1,0,0,0,0,48,0.22916666666666666,1
PR,MANDAGUARI,2019-02-01,2019,2,4,4,0,0,0,0,49,0.24489795918367346,1
PR,MANDAGUARI,2019-03-01,2019,3,1,1,0,0,0,0,50,0.32,1
PR,MANDAGUARI,2019-04-01,2019,4,1,0,1,0,0,0,51,0.3333333333333333,1
PR,MANDAGUARI,2019-05-01,2019,5,0,0,0,0,0,0,52,0.34615384615384615,0
PR,MANDAGUARI,2019-06-01,2019,6,1,1,0,0,0,0,53,0.33962264150943394,1
PR,MANDAGUARI,2019-07-01,2019,7,0,0,0,0,0,0,54,0.35185185185185186,0
PR,MANDAGUARI,2019-08-01,2019,8,0,0,0,0,0,0,55,0.34545454545454546,0
PR,MANDAGUARI,2019-09-01,2019,9,0,0,0,0,0,0,56,0.3392857142857143,0
PR,MANDAGUARI,2019-10-01,2019,10,3,1,0,1,1,0,57,0.3333333333333333,1
PR,MANDAGUARI,2019-11-01,2019,11,1,0,0,0,1,0,58,0.3793103448275862,1
PR,MANDAGUARI,2019-12-01,2019,12,0,0,0,0,0,0,59,0.3898305084745763,0
PR,MANDAGUARI,2020-01-01,2020,1,1,1,0,0,0,0,60,0.38333333333333336,1
PR,MANDAGUARI,2020-02-01,2020,2,0,0,0,0,0,0,61,0.39344262295081966,0
PR,MANDAGUARI,2020-03-01,2020,3,1,1,0,0,0,0,62,0.3870967741935484,1
PR,MANDAGUARI,2020-04-01,2020,4,0,0,0,0,0,0,63,0.3968253968253968,0
PR,MANDAGUARI,2020-05-01,2020,5,0,0,0,0,0,0,64,0.390625,0
PR,MANDAGUARI,2020-06-01,2020,6,1,1,0,0,0,0,65,0.38461538461538464,1
PR,MANDAGUARI,2020-07-01,2020,7,0,0,0,0,0,0,66,0.3939393939393939,0
PR,MANDAGUARI,2020-08-01,2020,8,2,0,0,2,0,0,67,0.3880597014925373,1
PR,MANDAGUARI,2020-09-01,2020,9,0,0,0,0,0,0,68,0.4117647058823529,0
PR,MANDAGUARI,2020-10-01,2020,10,1,0,0,1,0,0,69,0.4057971014492754,1
PR,MANDAGUARI,2020-11-01,2020,11,0,0,0,0,0,0,70,0.4142857142857143,0
PR,MANDAGUARI,2020-12-01,2020,12,0,0,0,0,0,0,71,0.4084507042253521,0
PR,MANDAGUARI,2021-01-01,2021,1,0,0,0,0,0,0,72,0.4027777777777778,0
PR,MANDAGUARI,2021-02-01,2021,2,0,0,0,0,0,0,73,0.3972602739726027,0
PR,MANDAGUARI,2021-03-01,2021,3,2,2,0,0,0,0,74,0.3918918918918919,1
PR,MANDAGUARI,2021-04-01,2021,4,5,3,0,1,0,1,75,0.41333333333333333,1
PR,MANDAGUARI,2021-05-01,2021,5,1,0,0,1,0,0,76,0.47368421052631576,1
PR,MANDAGUARI,2021-06-01,2021,6,1,1,0,0,0,0,77,0.4805194805194805,1
PR,MANDAGUARI,2021-07-01,2021,7,0,0,0,0,0,0,78,0.48717948717948717,0
PR,MANDAGUARI,2021-08-01,2021,8,0,0,0,0,0,0,79,0.4810126582278481,0
PR,MANDAGUARI,2021-09-01,2021,9,1,1,0,0,0,0,80,0.475,1
PR,MANDAGUARI,2021-10-01,2021,10,1,0,0,1,0,0,81,0.48148148148148145,1
PR,MANDAGUARI,2021-11-01,2021,11,2,1,0,1,0,0,82,0.4878048780487805,1
PR,MANDAGUARI,2021-12-01,2021,12,5,3,0,2,0,0,83,0.5060240963855421,1
PR,MANDAGUARI,2022-01-01,2022,1,2,2,0,0,0,0,84,0.5595238095238095,1
PR,MANDAGUARI,2022-02-01,2022,2,1,0,0,1,0,0,85,0.5764705882352941,1
PR,MANDAGUARI,2022-03-01,2022,3,9,7,0,2,0,0,86,0.5813953488372093,1
PR,MANDAGUARI,2022-04-01,2022,4,4,1,0,3,0,0,87,0.6781609195402298,1
PR,MANDAGUARI,2022-05-01,2022,5,3,2,0,1,0,0,88,0.7159090909090909,1
PR,MANDAGUARI,2022-06-01,2022,6,1,1,0,0,0,0,89,0.7415730337078652,1
PR,MANDAGUARI,2022-07-01,2022,7,0,0,0,0,0,0,90,0.7444444444444445,0
PR,MANDAGUARI,2022-08-01,2022,8,0,0,0,0,0,0,91,0.7362637362637363,0
PR,MANDAGUARI,2022-09-01,2022,9,0,0,0,0,0,0,92,0.7282608695652174,0
PR,MANDAGUARI,2022-10-01,2022,10,3,3,0,0,0,0,93,0.7204301075268817,1
PR,MANDAGUARI,2022-11-01,2022,11,1,1,0,0,0,0,94,0.7446808510638298,1
PR,MANDAGUARI,2022-12-01,2022,12,2,2,0,0,0,0,95,0.7473684210526316,1
PR,MANDAGUARI,2023-01-01,2023,1,1,1,0,0,0,0,96,0.7604166666666666,1
PR,MANDAGUARI,2023-02-01,2023,2,1,1,0,0,0,0,97,0.7628865979381443,1
PR,MANDAGUARI,2023-03-01,2023,3,0,0,0,0,0,0,98,0.7653061224489796,0
PR,MANDAGUARI,2023-04-01,2023,4,0,0,0,0,0,0,99,0.7575757575757576,0
PR,MANDAGUARI,2023-05-01,2023,5,3,3,0,0,0,0,100,0.75,1
PR,MANDAGUARI,2023-06-01,2023,6,1,1,0,0,0,0,101,0.7722772277227723,1
PR,MANDAGUARI,2023-07-01,2023,7,0,0,0,0,0,0,102,0.7745098039215687,0
PR,MANDAGUARI,2023-08-01,2023,8,0,0,0,0,0,0,103,0.7669902912621359,0
PR,MANDAGUARI,2023-09-01,2023,9,1,1,0,0,0,0,104,0.7596153846153846,1
PR,MANDAGUARI,2023-10-01,2023,10,1,1,0,0,0,0,105,0.7619047619047619,1
PR,MANDAGUARI,2023-11-01,2023,11,0,0,0,0,0,0,106,0.7641509433962265,0
PR,MANDAGUARI,2023-12-01,2023,12,2,1,0,0,1,0,107,0.7570093457943925,1
PR,MANDAGUARI,2024-01-01,2024,1,0,0,0,0,0,0,108,0.7685185185185185,0
PR,MANDAGUARI,2024-02-01,2024,2,1,1,0,0,0,0,109,0.7614678899082569,1
PR,MANDAGUARI,2024-03-01,2024,3,0,0,0,0,0,0,110,0.7636363636363637,0
PR,MANDAGUARI,2024-04-01,2024,4,0,0,0,0,0,0,111,0.7567567567567568,0
PR,MANDAGUARI,2024-05-01,2024,5,0,0,0,0,0,0,112,0.75,0
PR,MANDAGUARI,2024-06-01,2024,6,2,1,0,1,0,0,113,0.7433628318584071,1
PR,MANDAGUARI,2024-07-01,2024,7,3,3,0,0,0,0,114,0.7543859649122807,1
PR,MANDAGUARI,2024-08-01,2024,8,0,0,0,0,0,0,115,0.7739130434782608,0
PR,MANDAGUARI,2024-09-01,2024,9,0,0,0,0,0,0,116,0.7672413793103449,0
PR,MANDAGUARI,2024-10-01,2024,10,0,0,0,0,0,0,117,0.7606837606837606,0
PR,MANDAGUARI,2024-11-01,2024,11,0,0,0,0,0,0,118,0.7542372881355932,0
PR,MANDAGUARI,2024-12-01,2024,12,2,2,0,0,0,0,119,0.7478991596638656,1
PR,MANDAGUARI,2025-01-01,2025,1,3,3,0,0,0,0,120,0.7583333333333333,1
PR,MANDAGUARI,2025-02-01,2025,2,0,0,0,0,0,0,121,0.7768595041322314,0
PR,MANDAGUARI,2025-03-01,2025,3,0,0,0,0,0,0,122,0.7704918032786885,0
PR,MANDAGUARI,2025-04-01,2025,4,1,1,0,0,0,0,123,0.7642276422764228,1
PR,MANDAGUARI,2025-05-01,2025,5,0,0,0,0,0,0,124,0.7661290322580645,0
PR,MANDAGUARI,2025-06-01,2025,6,0,0,0,0,0,0,125,0.76,0
PR,MANDAGUARI,2025-07-01,2025,7,0,0,0,0,0,0,126,0.753968253968254,0
PR,MANDAGUARI,2025-08-01,2025,8,0,0,0,0,0,0,127,0.7480314960629921,0
PR,MANDAGUARI,2025-09-01,2025,9,0,0,0,0,0,0,128,0.7421875,0
PR,MANDAGUARI,2025-10-01,2025,10,0,0,0,0,0,0,129,0.7364341085271318,0
PR,MANDAGUARI,2025-11-01,2025,11,0,0,0,0,0,0,130,0.7307692307692307,0
PR,MANDAGUARI,2025-12-01,2025,12,0,0,0,0,0,0,131,0.7251908396946565,0
PR,MANDIRITUBA,2015-01-01,2015,1,0,0,0,0,0,0,0,,
PR,MANDIRITUBA,2015-02-01,2015,2,0,0,0,0,0,0,1,0.0,0
PR,MANDIRITUBA,2015-03-01,2015,3,0,0,0,0,0,0,2,0.0,0
PR,MANDIRITUBA,2015-04-01,2015,4,0,0,0,0,0,0,3,0.0,0
PR,MANDIRITUBA,2015-05-01,2015,5,0,0,0,0,0,0,4,0.0,0
PR,MANDIRITUBA,2015-06-01,2015,6,0,0,0,0,0,0,5,0.0,0
PR,MANDIRITUBA,2015-07-01,2015,7,0,0,0,0,0,0,6,0.0,0
PR,MANDIRITUBA,2015-08-01,2015,8,0,0,0,0,0,0,7,0.0,0
PR,MANDIRITUBA,2015-09-01,2015,9,0,0,0,0,0,0,8,0.0,0
PR,MANDIRITUBA,2015-10-01,2015,10,0,0,0,0,0,0,9,0.0,0
PR,MANDIRITUBA,2015-11-01,2015,11,0,0,0,0,0,0,10,0.0,0
PR,MANDIRITUBA,2015-12-01,2015,12,0,0,0,0,0,0,11,0.0,0
PR,MANDIRITUBA,2016-01-01,2016,1,0,0,0,0,0,0,12,0.0,0
PR,MANDIRITUBA,2016-02-01,2016,2,0,0,0,0,0,0,13,0.0,0
PR,MANDIRITUBA,2016-03-01,2016,3,0,0,0,0,0,0,14,0.0,0
PR,MANDIRITUBA,2016-04-01,2016,4,0,0,0,0,0,0,15,0.0,0
PR,MANDIRITUBA,2016-05-01,2016,5,0,0,0,0,0,0,16,0.0,0
PR,MANDIRITUBA,2016-06-01,2016,6,0,0,0,0,0,0,17,0.0,0
PR,MANDIRITUBA,2016-07-01,2016,7,0,0,0,0,0,0,18,0.0,0
PR,MANDIRITUBA,2016-08-01,2016,8,0,0,0,0,0,0,19,0.0,0
PR,MANDIRITUBA,2016-09-01,2016,9,0,0,0,0,0,0,20,0.0,0
PR,MANDIRITUBA,2016-10-01,2016,10,0,0,0,0,0,0,21,0.0,0
PR,MANDIRITUBA,2016-11-01,2016,11,0,0,0,0,0,0,22,0.0,0
PR,MANDIRITUBA,2016-12-01,2016,12,0,0,0,0,0,0,23,0.0,0
PR,MANDIRITUBA,2017-01-01,2017,1,3,3,0,0,0,0,24,0.0,1
PR,MANDIRITUBA,2017-02-01,2017,2,2,2,0,0,0,0,25,0.12,1
PR,MANDIRITUBA,2017-03-01,2017,3,1,1,0,0,0,0,26,0.19230769230769232,1
PR,MANDIRITUBA,2017-04-01,2017,4,5,5,0,0,0,0,27,0.2222222222222222,1
PR,MANDIRITUBA,2017-05-01,2017,5,2,2,0,0,0,0,28,0.39285714285714285,1
PR,MANDIRITUBA,2017-06-01,2017,6,0,0,0,0,0,0,29,0.4482758620689655,0
PR,MANDIRITUBA,2017-07-01,2017,7,0,0,0,0,0,0,30,0.43333333333333335,0
PR,MANDIRITUBA,2017-08-01,2017,8,0,0,0,0,0,0,31,0.41935483870967744,0
PR,MANDIRITUBA,2017-09-01,2017,9,0,0,0,0,0,0,32,0.40625,0
PR,MANDIRITUBA,2017-10-01,2017,10,0,0,0,0,0,0,33,0.3939393939393939,0
PR,MANDIRITUBA,2017-11-01,2017,11,2,2,0,0,0,0,34,0.38235294117647056,1
PR,MANDIRITUBA,2017-12-01,2017,12,0,0,0,0,0,0,35,0.42857142857142855,0
PR,MANDIRITUBA,2018-01-01,2018,1,0,0,0,0,0,0,36,0.4166666666666667,0
PR,MANDIRITUBA,2018-02-01,2018,2,0,0,0,0,0,0,37,0.40540540540540543,0
PR,MANDIRITUBA,2018-03-01,2018,3,0,0,0,0,0,0,38,0.39473684210526316,0
PR,MANDIRITUBA,2018-04-01,2018,4,1,1,0,0,0,0,39,0.38461538461538464,1
PR,MANDIRITUBA,2018-05-01,2018,5,0,0,0,0,0,0,40,0.4,0
PR,MANDIRITUBA,2018-06-01,2018,6,0,0,0,0,0,0,41,0.3902439024390244,0
PR,MANDIRITUBA,2018-07-01,2018,7,1,1,0,0,0,0,42,0.38095238095238093,1
PR,MANDIRITUBA,2018-08-01,2018,8,2,1,0,1,0,0,43,0.3953488372093023,1
PR,MANDIRITUBA,2018-09-01,2018,9,0,0,0,0,0,0,44,0.4318181818181818,0
PR,MANDIRITUBA,2018-10-01,2018,10,3,1,0,2,0,0,45,0.4222222222222222,1
PR,MANDIRITUBA,2018-11-01,2018,11,1,1,0,0,0,0,46,0.4782608695652174,1
PR,MANDIRITUBA,2018-12-01,2018,12,1,1,0,0,0,0,47,0.48936170212765956,1
PR,MANDIRITUBA,2019-01-01,2019,1,1,1,0,0,0,0,48,0.5,1
PR,MANDIRITUBA,2019-02-01,2019,2,0,0,0,0,0,0,49,0.5102040816326531,0
PR,MANDIRITUBA,2019-03-01,2019,3,1,0,0,1,0,0,50,0.5,1
PR,MANDIRITUBA,2019-04-01,2019,4,2,2,0,0,0,0,51,0.5098039215686274,1
PR,MANDIRITUBA,2019-05-01,2019,5,0,0,0,0,0,0,52,0.5384615384615384,0
PR,MANDIRITUBA,2019-06-01,2019,6,0,0,0,0,0,0,53,0.5283018867924528,0
PR,MANDIRITUBA,2019-07-01,2019,7,1,1,0,0,0,0,54,0.5185185185185185,1
PR,MANDIRITUBA,2019-08-01,2019,8,0,0,0,0,0,0,55,0.5272727272727272,0
PR,MANDIRITUBA,2019-09-01,2019,9,0,0,0,0,0,0,56,0.5178571428571429,0
PR,MANDIRITUBA,2019-10-01,2019,10,0,0,0,0,0,0,57,0.5087719298245614,0
PR,MANDIRITUBA,2019-11-01,2019,11,0,0,0,0,0,0,58,0.5,0
PR,MANDIRITUBA,2019-12-01,2019,12,1,1,0,0,0,0,59,0.4915254237288136,1
PR,MANDIRITUBA,2020-01-01,2020,1,3,3,0,0,0,0,60,0.5,1
PR,MANDIRITUBA,2020-02-01,2020,2,0,0,0,0,0,0,61,0.5409836065573771,0
PR,MANDIRITUBA,2020-03-01,2020,3,0,0,0,0,0,0,62,0.532258064516129,0
PR,MANDIRITUBA,2020-04-01,2020,4,1,1,0,0,0,0,63,0.5238095238095238,1
PR,MANDIRITUBA,2020-05-01,2020,5,0,0,0,0,0,0,64,0.53125,0
PR,MANDIRITUBA,2020-06-01,2020,6,1,1,0,0,0,0,65,0.5230769230769231,1
PR,MANDIRITUBA,2020-07-01,2020,7,0,0,0,0,0,0,66,0.5303030303030303,0
PR,MANDIRITUBA,2020-08-01,2020,8,1,0,0,1,0,0,67,0.5223880597014925,1
PR,MANDIRITUBA,2020-09-01,2020,9,1,1,0,0,0,0,68,0.5294117647058824,1
PR,MANDIRITUBA,2020-10-01,2020,10,1,1,0,0,0,0,69,0.5362318840579711,1
PR,MANDIRITUBA,2020-11-01,2020,11,0,0,0,0,0,0,70,0.5428571428571428,0
PR,MANDIRITUBA,2020-12-01,2020,12,1,0,0,1,0,0,71,0.5352112676056338,1
PR,MANDIRITUBA,2021-01-01,2021,1,0,0,0,0,0,0,72,0.5416666666666666,0
PR,MANDIRITUBA,2021-02-01,2021,2,0,0,0,0,0,0,73,0.5342465753424658,0
PR,MANDIRITUBA,2021-03-01,2021,3,0,0,0,0,0,0,74,0.527027027027027,0
PR,MANDIRITUBA,2021-04-01,2021,4,1,1,0,0,0,0,75,0.52,1
PR,MANDIRITUBA,2021-05-01,2021,5,0,0,0,0,0,0,76,0.5263157894736842,0
PR,MANDIRITUBA,2021-06-01,2021,6,0,0,0,0,0,0,77,0.5194805194805194,0
PR,MANDIRITUBA,2021-07-01,2021,7,0,0,0,0,0,0,78,0.5128205128205128,0
PR,MANDIRITUBA,2021-08-01,2021,8,0,0,0,0,0,0,79,0.5063291139240507,0
PR,MANDIRITUBA,2021-09-01,2021,9,0,0,0,0,0,0,80,0.5,0
PR,MANDIRITUBA,2021-10-01,2021,10,0,0,0,0,0,0,81,0.49382716049382713,0
PR,MANDIRITUBA,2021-11-01,2021,11,0,0,0,0,0,0,82,0.4878048780487805,0
PR,MANDIRITUBA,2021-12-01,2021,12,0,0,0,0,0,0,83,0.4819277108433735,0
PR,MANDIRITUBA,2022-01-01,2022,1,2,0,0,2,0,0,84,0.47619047619047616,1
PR,MANDIRITUBA,2022-02-01,2022,2,0,0,0,0,0,0,85,0.49411764705882355,0
PR,MANDIRITUBA,2022-03-01,2022,3,1,0,0,1,0,0,86,0.4883720930232558,1
PR,MANDIRITUBA,2022-04-01,2022,4,1,1,0,0,0,0,87,0.4942528735632184,1
PR,MANDIRITUBA,2022-05-01,2022,5,1,1,0,0,0,0,88,0.5,1
