uf,municipio,data_referencia,total_violencia_grave,maximo_historico_ate_mes_anterior,alto_risco_violencia_grave,probabilidade_alerta,alerta_previsto
SC,DESCANSO,2024-06-01,0,2.0,0,0.11437535109991655,0
SC,DESCANSO,2024-07-01,1,2.0,0,0.09071201821933014,0
SC,DESCANSO,2024-08-01,0,2.0,0,0.10054650112578754,0
SC,DESCANSO,2024-09-01,0,2.0,0,0.08628215970065568,0
SC,DESCANSO,2024-10-01,0,2.0,0,0.09633763445557006,0
SC,DESCANSO,2024-11-01,0,2.0,0,0.10145786534468407,0
SC,DESCANSO,2024-12-01,0,2.0,0,0.11396777640485606,0
SC,DESCANSO,2025-01-01,0,2.0,0,0.11821829275685468,0
SC,DESCANSO,2025-02-01,0,2.0,0,0.08512991361590319,0
SC,DESCANSO,2025-03-01,0,2.0,0,0.07934143045312068,0
SC,DESCANSO,2025-04-01,0,2.0,0,0.06847398004517533,0
SC,DESCANSO,2025-05-01,0,2.0,0,0.05324425623843629,0
SC,DESCANSO,2025-06-01,0,2.0,0,0.046407034287905574,0
SC,DESCANSO,2025-07-01,0,2.0,0,0.04160140362997604,0
SC,DESCANSO,2025-08-01,0,2.0,0,0.0326919485147687,0
SC,DESCANSO,2025-09-01,0,2.0,0,0.03472325506439891,0
SC,DESCANSO,2025-10-01,0,2.0,0,0.039045143400346725,0
SC,DESCANSO,2025-11-01,0,2.0,0,0.04493527145285929,0
SC,DESCANSO,2025-12-01,0,2.0,0,0.05087042366338971,0
SC,DIONISIO CERQUEIRA,2024-01-01,4,9.0,0,0.04994582832766895,0
SC,DIONISIO CERQUEIRA,2024-02-01,0,9.0,0,0.08952340779741044,0
SC,DIONISIO CERQUEIRA,2024-03-01,1,9.0,0,0.03405193613093357,0
SC,DIONISIO CERQUEIRA,2024-04-01,4,9.0,0,0.032056687086437094,0
SC,DIONISIO CERQUEIRA,2024-05-01,0,9.0,0,0.04310246721815847,0
SC,DIONISIO CERQUEIRA,2024-06-01,0,9.0,0,0.018100211576958996,0
SC,DIONISIO CERQUEIRA,2024-07-01,1,9.0,0,0.015103248536651251,0
SC,DIONISIO CERQUEIRA,2024-08-01,1,9.0,0,0.01217583252451079,0
SC,DIONISIO CERQUEIRA,2024-09-01,0,9.0,0,0.01372479148173589,0
SC,DIONISIO CERQUEIRA,2024-10-01,5,9.0,0,0.01585970751942024,0
SC,DIONISIO CERQUEIRA,2024-11-01,3,9.0,0,0.04535033548060442,0
SC,DIONISIO CERQUEIRA,2024-12-01,4,9.0,0,0.022198984386606172,0
SC,DIONISIO CERQUEIRA,2025-01-01,0,9.0,0,0.032344839367543024,0
SC,DIONISIO CERQUEIRA,2025-02-01,3,9.0,0,0.015468447486105572,0
SC,DIONISIO CERQUEIRA,2025-03-01,1,9.0,0,0.017726218818155875,0
SC,DIONISIO CERQUEIRA,2025-04-01,0,9.0,0,0.00947858864235052,0
SC,DIONISIO CERQUEIRA,2025-05-01,0,9.0,0,0.006906581629591036,0
SC,DIONISIO CERQUEIRA,2025-06-01,0,9.0,0,0.005465496108749797,0
SC,DIONISIO CERQUEIRA,2025-07-01,0,9.0,0,0.004094655302294554,0
SC,DIONISIO CERQUEIRA,2025-08-01,2,9.0,0,0.004038448020669536,0
SC,DIONISIO CERQUEIRA,2025-09-01,4,9.0,0,0.005558604559996968,0
SC,DIONISIO CERQUEIRA,2025-10-01,0,9.0,0,0.014827837721800194,0
SC,DIONISIO CERQUEIRA,2025-11-01,0,9.0,0,0.008533659355481758,0
SC,DIONISIO CERQUEIRA,2025-12-01,2,9.0,0,0.0063809734864868455,0
SC,DONA EMMA,2024-01-01,1,2.0,0,0.0924594125396997,0
SC,DONA EMMA,2024-02-01,0,2.0,0,0.10730905959499043,0
SC,DONA EMMA,2024-03-01,0,2.0,0,0.10134977482731149,0
SC,DONA EMMA,2024-04-01,0,2.0,0,0.08284593211748412,0
SC,DONA EMMA,2024-05-01,0,2.0,0,0.0665770294031448,0
SC,DONA EMMA,2024-06-01,0,2.0,0,0.058690153477201454,0
SC,DONA EMMA,2024-07-01,0,2.0,0,0.05364225917367246,0
SC,DONA EMMA,2024-08-01,0,2.0,0,0.046324275052005905,0
SC,DONA EMMA,2024-09-01,0,2.0,0,0.04915957550920327,0
SC,DONA EMMA,2024-10-01,0,2.0,0,0.05517559661762323,0
SC,DONA EMMA,2024-11-01,0,2.0,0,0.06333868557708477,0
SC,DONA EMMA,2024-12-01,0,2.0,0,0.07001649300397379,0
SC,DONA EMMA,2025-01-01,0,2.0,0,0.07019007777635312,0
SC,DONA EMMA,2025-02-01,0,2.0,0,0.05942443946720604,0
SC,DONA EMMA,2025-03-01,0,2.0,0,0.05527821312406327,0
SC,DONA EMMA,2025-04-01,0,2.0,0,0.04858432387225302,0
SC,DONA EMMA,2025-05-01,0,2.0,0,0.04166063687521451,0
SC,DONA EMMA,2025-06-01,0,2.0,0,0.036253935325743246,0
SC,DONA EMMA,2025-07-01,1,2.0,0,0.03319104167389946,0
SC,DONA EMMA,2025-08-01,0,2.0,0,0.06096702871287576,0
SC,DONA EMMA,2025-09-01,0,2.0,0,0.05452132690826763,0
SC,DONA EMMA,2025-10-01,0,2.0,0,0.060544018247362635,0
SC,DONA EMMA,2025-11-01,0,2.0,0,0.0647373953287531,0
SC,DONA EMMA,2025-12-01,0,2.0,0,0.0730879006618694,0
SC,DOUTOR PEDRINHO,2024-01-01,0,2.0,0,0.06434076041108787,0
SC,DOUTOR PEDRINHO,2024-02-01,0,2.0,0,0.06442057525978695,0
SC,DOUTOR PEDRINHO,2024-03-01,0,2.0,0,0.0599479710164462,0
SC,DOUTOR PEDRINHO,2024-04-01,0,2.0,0,0.052720156331238735,0
SC,DOUTOR PEDRINHO,2024-05-01,0,2.0,0,0.0452351000496915,0
SC,DOUTOR PEDRINHO,2024-06-01,0,2.0,0,0.03938356999205438,0
SC,DOUTOR PEDRINHO,2024-07-01,0,2.0,0,0.03606616570522837,0
SC,DOUTOR PEDRINHO,2024-08-01,0,2.0,0,0.03552542795751109,0
SC,DOUTOR PEDRINHO,2024-09-01,0,2.0,0,0.037725925675863754,0
SC,DOUTOR PEDRINHO,2024-10-01,0,2.0,0,0.042405128191036486,0
SC,DOUTOR PEDRINHO,2024-11-01,0,2.0,0,0.04877639667410173,0
SC,DOUTOR PEDRINHO,2024-12-01,0,2.0,0,0.055189575866633124,0
SC,DOUTOR PEDRINHO,2025-01-01,0,2.0,0,0.05935042197879976,0
SC,DOUTOR PEDRINHO,2025-02-01,0,2.0,0,0.05942443946720604,0
SC,DOUTOR PEDRINHO,2025-03-01,0,2.0,0,0.05527821312406327,0
SC,DOUTOR PEDRINHO,2025-04-01,0,2.0,0,0.04858432387225302,0
SC,DOUTOR PEDRINHO,2025-05-01,0,2.0,0,0.04166063687521451,0
SC,DOUTOR PEDRINHO,2025-06-01,0,2.0,0,0.036253935325743246,0
SC,DOUTOR PEDRINHO,2025-07-01,0,2.0,0,0.03319104167389946,0
SC,DOUTOR PEDRINHO,2025-08-01,0,2.0,0,0.0326919485147687,0
SC,DOUTOR PEDRINHO,2025-09-01,0,2.0,0,0.03472325506439891,0
SC,DOUTOR PEDRINHO,2025-10-01,0,2.0,0,0.039045143400346725,0
SC,DOUTOR PEDRINHO,2025-11-01,0,2.0,0,0.04493527145285929,0
SC,DOUTOR PEDRINHO,2025-12-01,0,2.0,0,0.05087042366338971,0
SC,ENTRE RIOS,2024-01-01,0,3.0,0,0.06056158613643516,0
SC,ENTRE RIOS,2024-02-01,0,3.0,0,0.05320132176697416,0
SC,ENTRE RIOS,2024-03-01,0,3.0,0,0.049466465894724566,0
SC,ENTRE RIOS,2024-04-01,0,3.0,0,0.04250210348724337,0
SC,ENTRE RIOS,2024-05-01,0,3.0,0,0.03411034175678299,0
SC,ENTRE RIOS,2024-06-01,0,3.0,0,0.029001238866115876,0
SC,ENTRE RIOS,2024-07-01,2,3.0,0,0.02369450090025548,0
SC,ENTRE RIOS,2024-08-01,0,3.0,0,0.05953286558899524,0
SC,ENTRE RIOS,2024-09-01,0,3.0,0,0.04914454190233127,0
SC,ENTRE RIOS,2024-10-01,0,3.0,0,0.05406154701101135,0
SC,ENTRE RIOS,2024-11-01,1,3.0,0,0.05386913074901476,0
SC,ENTRE RIOS,2024-12-01,0,3.0,0,0.07882289623530872,0
SC,ENTRE RIOS,2025-01-01,0,3.0,0,0.07630458515178579,0
SC,ENTRE RIOS,2025-02-01,0,3.0,0,0.06792156305816682,0
SC,ENTRE RIOS,2025-03-01,2,3.0,0,0.05891157366362784,0
SC,ENTRE RIOS,2025-04-01,0,3.0,0,0.12390158807016598,0
SC,ENTRE RIOS,2025-05-01,0,3.0,0,0.07053535083056324,0
SC,ENTRE RIOS,2025-06-01,0,3.0,0,0.06169982040007389,0
SC,ENTRE RIOS,2025-07-01,0,3.0,0,0.04700043121508426,0
SC,ENTRE RIOS,2025-08-01,0,3.0,0,0.03847654474068264,0
SC,ENTRE RIOS,2025-09-01,0,3.0,0,0.04165362275251414,0
SC,ENTRE RIOS,2025-10-01,0,3.0,0,0.035866077066159616,0
SC,ENTRE RIOS,2025-11-01,1,3.0,0,0.04039993525437709,0
SC,ENTRE RIOS,2025-12-01,0,3.0,0,0.06491761216870977,0
SC,ERMO,2024-01-01,0,1.0,0,0.11819846753236077,0
SC,ERMO,2024-02-01,0,1.0,0,0.11833664317092614,0
SC,ERMO,2024-03-01,0,1.0,0,0.11056311163700072,0
SC,ERMO,2024-04-01,1,1.0,0,0.09786805809106525,0
SC,ERMO,2024-05-01,0,1.0,0,0.17022033334743086,0
SC,ERMO,2024-06-01,0,1.0,0,0.11356177145785186,0
SC,ERMO,2024-07-01,0,1.0,0,0.10368516451271106,0
SC,ERMO,2024-08-01,0,1.0,0,0.09553846210790896,0
SC,ERMO,2024-09-01,0,1.0,0,0.10106672290523637,0
SC,ERMO,2024-10-01,0,1.0,0,0.1136993536235184,0
SC,ERMO,2024-11-01,0,1.0,0,0.1145025519113157,0
SC,ERMO,2024-12-01,0,1.0,0,0.12839106725841956,0
SC,ERMO,2025-01-01,0,1.0,0,0.13726890073893167,0
SC,ERMO,2025-02-01,0,1.0,0,0.13742589559207996,0
SC,ERMO,2025-03-01,0,1.0,0,0.12858127010903617,0
SC,ERMO,2025-04-01,0,1.0,0,0.11178832614852496,0
SC,ERMO,2025-05-01,0,1.0,0,0.0781185497637164,0
SC,ERMO,2025-06-01,0,1.0,0,0.06831765074217992,0
SC,ERMO,2025-07-01,0,1.0,0,0.06272217053058189,0
SC,ERMO,2025-08-01,0,1.0,0,0.061807406644305334,0
SC,ERMO,2025-09-01,0,1.0,0,0.06552524849928816,0
SC,ERMO,2025-10-01,0,1.0,0,0.07338947531585267,0
SC,ERMO,2025-11-01,0,1.0,0,0.08400766622948008,0
SC,ERMO,2025-12-01,0,1.0,0,0.0945924506214841,0
SC,ERVAL VELHO,2024-01-01,0,1.0,0,0.14095741630975092,0
SC,ERVAL VELHO,2024-02-01,0,1.0,0,0.14111793969336253,0
SC,ERVAL VELHO,2024-03-01,0,1.0,0,0.12946878309759058,0
SC,ERVAL VELHO,2024-04-01,0,1.0,0,0.09786805809106525,0
SC,ERVAL VELHO,2024-05-01,0,1.0,0,0.08454512493255024,0
SC,ERVAL VELHO,2024-06-01,0,1.0,0,0.07400265953559938,0
SC,ERVAL VELHO,2024-07-01,0,1.0,0,0.06797552701995224,0
SC,ERVAL VELHO,2024-08-01,0,1.0,0,0.06698962220025355,0
SC,ERVAL VELHO,2024-09-01,0,1.0,0,0.07099559614544819,0
SC,ERVAL VELHO,2024-10-01,0,1.0,0,0.07946053736394397,0
SC,ERVAL VELHO,2024-11-01,0,1.0,0,0.09087096532850827,0
SC,ERVAL VELHO,2024-12-01,0,1.0,0,0.1022240039621702,0
SC,ERVAL VELHO,2025-01-01,0,1.0,0,0.10951982004366215,0
SC,ERVAL VELHO,2025-02-01,0,1.0,0,0.10964911177794001,0
SC,ERVAL VELHO,2025-03-01,1,1.0,0,0.10237999538980987,0
SC,ERVAL VELHO,2025-04-01,0,1.0,0,0.18106852411895852,1
SC,ERVAL VELHO,2025-05-01,0,1.0,0,0.1195937067789813,0
SC,ERVAL VELHO,2025-06-01,0,1.0,0,0.10418692534270167,0
SC,ERVAL VELHO,2025-07-01,0,1.0,0,0.08962706242859474,0
SC,ERVAL VELHO,2025-08-01,0,1.0,0,0.08835689800420193,0
SC,ERVAL VELHO,2025-09-01,0,1.0,0,0.0943750759929769,0
SC,ERVAL VELHO,2025-10-01,0,1.0,0,0.09293963892089363,0
SC,ERVAL VELHO,2025-11-01,3,1.0,1,0.10606263440711665,0
SC,ERVAL VELHO,2025-12-01,0,3.0,0,0.1539076004130958,0
SC,FAXINAL DOS GUEDES,2024-01-01,0,4.0,0,0.029398217853772893,0
SC,FAXINAL DOS GUEDES,2024-02-01,0,4.0,0,0.028155224925561183,0
SC,FAXINAL DOS GUEDES,2024-03-01,1,4.0,0,0.016506277943378323,0
SC,FAXINAL DOS GUEDES,2024-04-01,1,4.0,0,0.025500216708435382,0
SC,FAXINAL DOS GUEDES,2024-05-01,0,4.0,0,0.029449345425425964,0
SC,FAXINAL DOS GUEDES,2024-06-01,0,4.0,0,0.020591407926054614,0
SC,FAXINAL DOS GUEDES,2024-07-01,0,4.0,0,0.01730413661600315,0
SC,FAXINAL DOS GUEDES,2024-08-01,0,4.0,0,0.015824696039489942,0
SC,FAXINAL DOS GUEDES,2024-09-01,0,4.0,0,0.016994646468510375,0
SC,FAXINAL DOS GUEDES,2024-10-01,0,4.0,0,0.019081651418918325,0
SC,FAXINAL DOS GUEDES,2024-11-01,0,4.0,0,0.019230951544835985,0
SC,FAXINAL DOS GUEDES,2024-12-01,0,4.0,0,0.02184868727234096,0
SC,FAXINAL DOS GUEDES,2025-01-01,0,4.0,0,0.023558577678055522,0
SC,FAXINAL DOS GUEDES,2025-02-01,0,4.0,0,0.023589077586731087,0
SC,FAXINAL DOS GUEDES,2025-03-01,0,4.0,0,0.021400086270064053,0
SC,FAXINAL DOS GUEDES,2025-04-01,0,4.0,0,0.01648705564206569,0
SC,FAXINAL DOS GUEDES,2025-05-01,0,4.0,0,0.011311521243916383,0
SC,FAXINAL DOS GUEDES,2025-06-01,1,4.0,0,0.009803225876112624,0
SC,FAXINAL DOS GUEDES,2025-07-01,0,4.0,0,0.017349497391163954,0
SC,FAXINAL DOS GUEDES,2025-08-01,0,4.0,0,0.013871114024341474,0
SC,FAXINAL DOS GUEDES,2025-09-01,1,4.0,0,0.014597171996725552,0
SC,FAXINAL DOS GUEDES,2025-10-01,0,4.0,0,0.02301711653219316,0
SC,FAXINAL DOS GUEDES,2025-11-01,0,4.0,0,0.02160054688370464,0
SC,FAXINAL DOS GUEDES,2025-12-01,0,4.0,0,0.02452094534363322,0
SC,FLOR DO SERTAO,2024-01-01,0,2.0,0,0.06434076041108787,0
SC,FLOR DO SERTAO,2024-02-01,0,2.0,0,0.06442057525978695,0
SC,FLOR DO SERTAO,2024-03-01,0,2.0,0,0.0599479710164462,0
SC,FLOR DO SERTAO,2024-04-01,0,2.0,0,0.052720156331238735,0
SC,FLOR DO SERTAO,2024-05-01,0,2.0,0,0.0452351000496915,0
SC,FLOR DO SERTAO,2024-06-01,0,2.0,0,0.03938356999205438,0
SC,FLOR DO SERTAO,2024-07-01,0,2.0,0,0.03606616570522837,0
SC,FLOR DO SERTAO,2024-08-01,0,2.0,0,0.03552542795751109,0
SC,FLOR DO SERTAO,2024-09-01,0,2.0,0,0.037725925675863754,0
SC,FLOR DO SERTAO,2024-10-01,0,2.0,0,0.042405128191036486,0
SC,FLOR DO SERTAO,2024-11-01,0,2.0,0,0.04877639667410173,0
SC,FLOR DO SERTAO,2024-12-01,0,2.0,0,0.055189575866633124,0
SC,FLOR DO SERTAO,2025-01-01,0,2.0,0,0.05935042197879976,0
SC,FLOR DO SERTAO,2025-02-01,0,2.0,0,0.05942443946720604,0
SC,FLOR DO SERTAO,2025-03-01,0,2.0,0,0.05527821312406327,0
SC,FLOR DO SERTAO,2025-04-01,0,2.0,0,0.04858432387225302,0
SC,FLOR DO SERTAO,2025-05-01,0,2.0,0,0.04166063687521451,0
SC,FLOR DO SERTAO,2025-06-01,0,2.0,0,0.036253935325743246,0
SC,FLOR DO SERTAO,2025-07-01,0,2.0,0,0.03319104167389946,0
SC,FLOR DO SERTAO,2025-08-01,0,2.0,0,0.0326919485147687,0
SC,FLOR DO SERTAO,2025-09-01,0,2.0,0,0.03472325506439891,0
SC,FLOR DO SERTAO,2025-10-01,0,2.0,0,0.039045143400346725,0
SC,FLOR DO SERTAO,2025-11-01,0,2.0,0,0.04493527145285929,0
SC,FLOR DO SERTAO,2025-12-01,0,2.0,0,0.05087042366338971,0
SC,FLORIANOPOLIS,2024-01-01,11,42.0,0,1.0651785544517157e-05,0
SC,FLORIANOPOLIS,2024-02-01,20,42.0,0,4.635885625094401e-06,0
SC,FLORIANOPOLIS,2024-03-01,23,42.0,0,1.1554258998695693e-05,0
SC,FLORIANOPOLIS,2024-04-01,18,42.0,0,2.6823384433813234e-05,0
SC,FLORIANOPOLIS,2024-05-01,19,42.0,0,2.5765529289268018e-05,0
SC,FLORIANOPOLIS,2024-06-01,12,42.0,0,1.9704452469068092e-05,0
SC,FLORIANOPOLIS,2024-07-01,7,42.0,0,2.551833381148135e-06,0
SC,FLORIANOPOLIS,2024-08-01,10,42.0,0,1.6606763469472958e-06,0
SC,FLORIANOPOLIS,2024-09-01,8,42.0,0,8.550509650747144e-07,0
SC,FLORIANOPOLIS,2024-10-01,14,42.0,0,5.14231495482656e-07,0
SC,FLORIANOPOLIS,2024-11-01,11,42.0,0,4.433798913229679e-07,0
SC,FLORIANOPOLIS,2024-12-01,15,42.0,0,2.6917929811468146e-07,0
SC,FLORIANOPOLIS,2025-01-01,19,42.0,0,6.142466319632714e-07,0
SC,FLORIANOPOLIS,2025-02-01,14,42.0,0,1.89220805798036e-06,0
SC,FLORIANOPOLIS,2025-03-01,20,42.0,0,6.616674819411675e-07,0
SC,FLORIANOPOLIS,2025-04-01,13,42.0,0,4.878944646351405e-07,0
SC,FLORIANOPOLIS,2025-05-01,18,42.0,0,9.78924820466048e-08,0
SC,FLORIANOPOLIS,2025-06-01,17,42.0,0,1.596529841403424e-07,0
SC,FLORIANOPOLIS,2025-07-01,13,42.0,0,1.1531787902174944e-07,0
SC,FLORIANOPOLIS,2025-08-01,14,42.0,0,1.4287653124351452e-07,0
SC,FLORIANOPOLIS,2025-09-01,6,42.0,0,8.503429661318701e-08,0
SC,FLORIANOPOLIS,2025-10-01,9,42.0,0,6.914604687275055e-08,0
SC,FLORIANOPOLIS,2025-11-01,11,42.0,0,1.386016528877135e-07,0
SC,FLORIANOPOLIS,2025-12-01,9,42.0,0,1.0518196026073057e-07,0
SC,FORMOSA DO SUL,2024-01-01,0,2.0,0,0.13185495519198126,0
SC,FORMOSA DO SUL,2024-02-01,0,2.0,0,0.10333141304103273,0
SC,FORMOSA DO SUL,2024-03-01,0,2.0,0,0.09643576026917106,0
SC,FORMOSA DO SUL,2024-04-01,0,2.0,0,0.08520743568510844,0
SC,FORMOSA DO SUL,2024-05-01,0,2.0,0,0.07346765410056841,0
SC,FORMOSA DO SUL,2024-06-01,0,2.0,0,0.06420962328527946,0
SC,FORMOSA DO SUL,2024-07-01,0,2.0,0,0.05643981145830168,0
SC,FORMOSA DO SUL,2024-08-01,0,2.0,0,0.03552542795751109,0
SC,FORMOSA DO SUL,2024-09-01,0,2.0,0,0.037725925675863754,0
SC,FORMOSA DO SUL,2024-10-01,0,2.0,0,0.042405128191036486,0
SC,FORMOSA DO SUL,2024-11-01,0,2.0,0,0.04877639667410173,0
SC,FORMOSA DO SUL,2024-12-01,0,2.0,0,0.055189575866633124,0
SC,FORMOSA DO SUL,2025-01-01,0,2.0,0,0.05935042197879976,0
SC,FORMOSA DO SUL,2025-02-01,0,2.0,0,0.05942443946720604,0
SC,FORMOSA DO SUL,2025-03-01,0,2.0,0,0.05527821312406327,0
SC,FORMOSA DO SUL,2025-04-01,0,2.0,0,0.04858432387225302,0
SC,FORMOSA DO SUL,2025-05-01,0,2.0,0,0.04166063687521451,0
SC,FORMOSA DO SUL,2025-06-01,0,2.0,0,0.036253935325743246,0
SC,FORMOSA DO SUL,2025-07-01,0,2.0,0,0.03319104167389946,0
SC,FORMOSA DO SUL,2025-08-01,0,2.0,0,0.0326919485147687,0
SC,FORMOSA DO SUL,2025-09-01,0,2.0,0,0.03472325506439891,0
SC,FORMOSA DO SUL,2025-10-01,0,2.0,0,0.039045143400346725,0
SC,FORMOSA DO SUL,2025-11-01,0,2.0,0,0.04493527145285929,0
SC,FORMOSA DO SUL,2025-12-01,0,2.0,0,0.05087042366338971,0
SC,FORQUILHINHA,2024-01-01,0,5.0,0,0.019415889224542425,0
SC,FORQUILHINHA,2024-02-01,1,5.0,0,0.01900930072702176,0
SC,FORQUILHINHA,2024-03-01,2,5.0,0,0.02384371449697338,0
SC,FORQUILHINHA,2024-04-01,0,5.0,0,0.03406498305126039,0
SC,FORQUILHINHA,2024-05-01,0,5.0,0,0.023007145790957608,0
SC,FORQUILHINHA,2024-06-01,0,5.0,0,0.01760148162227067,0
SC,FORQUILHINHA,2024-07-01,0,5.0,0,0.01146163649371473,0
SC,FORQUILHINHA,2024-08-01,0,5.0,0,0.011399102116271357,0
SC,FORQUILHINHA,2024-09-01,0,5.0,0,0.012648193311778562,0
SC,FORQUILHINHA,2024-10-01,1,5.0,0,0.010845187809936256,0
SC,FORQUILHINHA,2024-11-01,3,5.0,0,0.014253061527953892,0
SC,FORQUILHINHA,2024-12-01,0,5.0,0,0.05584712606868125,0
SC,FORQUILHINHA,2025-01-01,3,5.0,0,0.04553210251492392,0
SC,FORQUILHINHA,2025-02-01,0,5.0,0,0.07590760440673167,0
SC,FORQUILHINHA,2025-03-01,1,5.0,0,0.04516498355649374,0
SC,FORQUILHINHA,2025-04-01,0,5.0,0,0.04026125355882867,0
SC,FORQUILHINHA,2025-05-01,0,5.0,0,0.028019424150517155,0
SC,FORQUILHINHA,2025-06-01,0,5.0,0,0.023725061131845776,0
SC,FORQUILHINHA,2025-07-01,1,5.0,0,0.020765770332823445,0
SC,FORQUILHINHA,2025-08-01,0,5.0,0,0.02030791803765085,0
SC,FORQUILHINHA,2025-09-01,0,5.0,0,0.019887862928206167,0
SC,FORQUILHINHA,2025-10-01,0,5.0,0,0.021388811716442992,0
SC,FORQUILHINHA,2025-11-01,0,5.0,0,0.022042227413685198,0
SC,FORQUILHINHA,2025-12-01,2,5.0,0,0.018883675291836374,0
SC,FRAIBURGO,2024-01-01,1,5.0,0,0.029706324342408233,0
SC,FRAIBURGO,2024-02-01,0,5.0,0,0.028596482724844274,0
SC,FRAIBURGO,2024-03-01,0,5.0,0,0.022066007592396245,0
SC,FRAIBURGO,2024-04-01,0,5.0,0,0.01753009947850203,0
SC,FRAIBURGO,2024-05-01,0,5.0,0,0.01386236171181854,0
SC,FRAIBURGO,2024-06-01,1,5.0,0,0.011728950712246802,0
SC,FRAIBURGO,2024-07-01,1,5.0,0,0.013089735404064311,0
SC,FRAIBURGO,2024-08-01,3,5.0,0,0.01482657260242873,0
SC,FRAIBURGO,2024-09-01,0,5.0,0,0.049524081879179685,0
SC,FRAIBURGO,2024-10-01,4,5.0,0,0.03138620874188389,0
SC,FRAIBURGO,2024-11-01,0,5.0,0,0.13111003572817886,0
SC,FRAIBURGO,2024-12-01,0,5.0,0,0.0629123734045813,0
SC,FRAIBURGO,2025-01-01,0,5.0,0,0.06759084129384926,0
SC,FRAIBURGO,2025-02-01,1,5.0,0,0.05453948511920398,0
SC,FRAIBURGO,2025-03-01,1,5.0,0,0.06555482190837002,0
SC,FRAIBURGO,2025-04-01,0,5.0,0,0.05790410797428077,0
SC,FRAIBURGO,2025-05-01,2,5.0,0,0.03356432379112271,0
SC,FRAIBURGO,2025-06-01,1,5.0,0,0.04356589041918486,0
SC,FRAIBURGO,2025-07-01,1,5.0,0,0.03451649391388449,0
SC,FRAIBURGO,2025-08-01,0,5.0,0,0.0320133655235911,0
SC,FRAIBURGO,2025-09-01,0,5.0,0,0.024631504701675064,0
SC,FRAIBURGO,2025-10-01,0,5.0,0,0.024674971145316055,0
SC,FRAIBURGO,2025-11-01,4,5.0,0,0.017105436188442902,0
SC,FRAIBURGO,2025-12-01,0,5.0,0,0.0838080502881756,0
SC,FREI ROGERIO,2024-01-01,0,2.0,0,0.15634359941204015,0
SC,FREI ROGERIO,2024-02-01,0,2.0,0,0.1403735272120885,0
SC,FREI ROGERIO,2024-03-01,0,2.0,0,0.131368086408847,0
SC,FREI ROGERIO,2024-04-01,0,2.0,0,0.11870107131926183,0
SC,FREI ROGERIO,2024-05-01,0,2.0,0,0.07993744458718034,0
SC,FREI ROGERIO,2024-06-01,0,2.0,0,0.0699256529780192,0
SC,FREI ROGERIO,2024-07-01,0,2.0,0,0.06284508127629551,0
SC,FREI ROGERIO,2024-08-01,0,2.0,0,0.05806645041790417,0
SC,FREI ROGERIO,2024-09-01,0,2.0,0,0.06157403468492566,0
SC,FREI ROGERIO,2024-10-01,0,2.0,0,0.0661140279620298,0
SC,FREI ROGERIO,2024-11-01,0,2.0,0,0.04877639667410173,0
SC,FREI ROGERIO,2024-12-01,0,2.0,0,0.055189575866633124,0
SC,FREI ROGERIO,2025-01-01,0,2.0,0,0.05935042197879976,0
SC,FREI ROGERIO,2025-02-01,0,2.0,0,0.05942443946720604,0
SC,FREI ROGERIO,2025-03-01,0,2.0,0,0.05527821312406327,0
SC,FREI ROGERIO,2025-04-01,0,2.0,0,0.04858432387225302,0
SC,FREI ROGERIO,2025-05-01,0,2.0,0,0.04166063687521451,0
SC,FREI ROGERIO,2025-06-01,0,2.0,0,0.036253935325743246,0
SC,FREI ROGERIO,2025-07-01,0,2.0,0,0.03319104167389946,0
SC,FREI ROGERIO,2025-08-01,0,2.0,0,0.0326919485147687,0
SC,FREI ROGERIO,2025-09-01,0,2.0,0,0.03472325506439891,0
SC,FREI ROGERIO,2025-10-01,0,2.0,0,0.039045143400346725,0
SC,FREI ROGERIO,2025-11-01,0,2.0,0,0.04493527145285929,0
SC,FREI ROGERIO,2025-12-01,0,2.0,0,0.05087042366338971,0
SC,GALVAO,2024-01-01,0,4.0,0,0.03625533695710097,0
SC,GALVAO,2024-02-01,0,4.0,0,0.03630166350063528,0
SC,GALVAO,2024-03-01,0,4.0,0,0.03371096089609728,0
SC,GALVAO,2024-04-01,0,4.0,0,0.029547065281967017,0
SC,GALVAO,2024-05-01,1,4.0,0,0.023626354698283804,0
SC,GALVAO,2024-06-01,0,4.0,0,0.018911970372271998,0
SC,GALVAO,2024-07-01,0,4.0,0,0.01554003053175777,0
SC,GALVAO,2024-08-01,0,4.0,0,0.015142846267416896,0
SC,GALVAO,2024-09-01,0,4.0,0,0.0149527216207135,0
SC,GALVAO,2024-10-01,0,4.0,0,0.016856810201886622,0
SC,GALVAO,2024-11-01,0,4.0,0,0.019661913380074537,0
SC,GALVAO,2024-12-01,0,4.0,0,0.019500377270977826,0
SC,GALVAO,2025-01-01,0,4.0,0,0.021030438937065753,0
SC,GALVAO,2025-02-01,0,4.0,0,0.021057736398363284,0
SC,GALVAO,2025-03-01,0,4.0,0,0.019532880863867935,0
SC,GALVAO,2025-04-01,0,4.0,0,0.017089255593546463,0
SC,GALVAO,2025-05-01,0,4.0,0,0.014259546707938742,0
SC,GALVAO,2025-06-01,0,4.0,0,0.009803225876112624,0
SC,GALVAO,2025-07-01,0,4.0,0,0.008954243232106491,0
SC,GALVAO,2025-08-01,0,4.0,0,0.00881627503739795,0
