uf,municipio,data_referencia,ano,mes,total_violencia_grave,homicidio_doloso,latrocinio,tentativa_homicidio,lesao_corporal_seguida_morte,feminicidio,municipio_normalizado,ano_populacao,codigo_ibge,populacao,meses_historico,maximo_12m_ate_data_consulta,soma_violencia_grave_proximos_6m,meses_com_violencia_grave_proximos_6m,taxa_violencia_grave_proximos_6m_100k,data_fim_horizonte,alerta_taxa_violencia_grave_proximos_6m
PR,ADRIANOPOLIS,2018-10-01,2018,10,0,0,0,0,0,0,ADRIANOPOLIS,2017,4100202,6254,46,1.0,1.0,1,15.98976654940838,2019-04-01,0
PR,ADRIANOPOLIS,2018-11-01,2018,11,0,0,0,0,0,0,ADRIANOPOLIS,2017,4100202,6254,47,1.0,1.0,1,15.98976654940838,2019-05-01,0
PR,ADRIANOPOLIS,2018-12-01,2018,12,0,0,0,0,0,0,ADRIANOPOLIS,2017,4100202,6254,48,1.0,1.0,1,15.98976654940838,2019-06-01,0
PR,ADRIANOPOLIS,2019-01-01,2019,1,0,0,0,0,0,0,ADRIANOPOLIS,2018,4100202,5983,49,0.0,1.0,1,16.71402306535183,2019-07-01,0
PR,ADRIANOPOLIS,2019-02-01,2019,2,1,1,0,0,0,0,ADRIANOPOLIS,2018,4100202,5983,50,1.0,0.0,0,0.0,2019-08-01,0
PR,ADRIANOPOLIS,2019-03-01,2019,3,0,0,0,0,0,0,ADRIANOPOLIS,2018,4100202,5983,51,1.0,1.0,1,16.71402306535183,2019-09-01,0
PR,ADRIANOPOLIS,2019-04-01,2019,4,0,0,0,0,0,0,ADRIANOPOLIS,2018,4100202,5983,52,1.0,2.0,2,33.42804613070366,2019-10-01,1
PR,ADRIANOPOLIS,2019-05-01,2019,5,0,0,0,0,0,0,ADRIANOPOLIS,2018,4100202,5983,53,1.0,2.0,2,33.42804613070366,2019-11-01,1
PR,ADRIANOPOLIS,2019-06-01,2019,6,0,0,0,0,0,0,ADRIANOPOLIS,2018,4100202,5983,54,1.0,2.0,2,33.42804613070366,2019-12-01,1
PR,ADRIANOPOLIS,2019-07-01,2019,7,0,0,0,0,0,0,ADRIANOPOLIS,2018,4100202,5983,55,1.0,2.0,2,33.42804613070366,2020-01-01,1
PR,ADRIANOPOLIS,2019-08-01,2019,8,0,0,0,0,0,0,ADRIANOPOLIS,2018,4100202,5983,56,1.0,2.0,2,33.42804613070366,2020-02-01,1
PR,ADRIANOPOLIS,2019-09-01,2019,9,1,1,0,0,0,0,ADRIANOPOLIS,2018,4100202,5983,57,1.0,1.0,1,16.71402306535183,2020-03-01,0
PR,ADRIANOPOLIS,2019-10-01,2019,10,1,1,0,0,0,0,ADRIANOPOLIS,2018,4100202,5983,58,1.0,0.0,0,0.0,2020-04-01,0
PR,ADRIANOPOLIS,2019-11-01,2019,11,0,0,0,0,0,0,ADRIANOPOLIS,2018,4100202,5983,59,1.0,0.0,0,0.0,2020-05-01,0
PR,ADRIANOPOLIS,2019-12-01,2019,12,0,0,0,0,0,0,ADRIANOPOLIS,2018,4100202,5983,60,1.0,0.0,0,0.0,2020-06-01,0
PR,ADRIANOPOLIS,2020-01-01,2020,1,0,0,0,0,0,0,ADRIANOPOLIS,2019,4100202,5919,61,1.0,0.0,0,0.0,2020-07-01,0
PR,ADRIANOPOLIS,2020-02-01,2020,2,0,0,0,0,0,0,ADRIANOPOLIS,2019,4100202,5919,62,1.0,0.0,0,0.0,2020-08-01,0
PR,ADRIANOPOLIS,2020-03-01,2020,3,0,0,0,0,0,0,ADRIANOPOLIS,2019,4100202,5919,63,1.0,0.0,0,0.0,2020-09-01,0
PR,ADRIANOPOLIS,2020-04-01,2020,4,0,0,0,0,0,0,ADRIANOPOLIS,2019,4100202,5919,64,1.0,0.0,0,0.0,2020-10-01,0
PR,ADRIANOPOLIS,2020-05-01,2020,5,0,0,0,0,0,0,ADRIANOPOLIS,2019,4100202,5919,65,1.0,0.0,0,0.0,2020-11-01,0
PR,ADRIANOPOLIS,2020-06-01,2020,6,0,0,0,0,0,0,ADRIANOPOLIS,2019,4100202,5919,66,1.0,0.0,0,0.0,2020-12-01,0
PR,ADRIANOPOLIS,2020-07-01,2020,7,0,0,0,0,0,0,ADRIANOPOLIS,2019,4100202,5919,67,1.0,0.0,0,0.0,2021-01-01,0
PR,ADRIANOPOLIS,2020-08-01,2020,8,0,0,0,0,0,0,ADRIANOPOLIS,2019,4100202,5919,68,1.0,0.0,0,0.0,2021-02-01,0
PR,ADRIANOPOLIS,2020-09-01,2020,9,0,0,0,0,0,0,ADRIANOPOLIS,2019,4100202,5919,69,1.0,1.0,1,16.894745734076704,2021-03-01,0
PR,ADRIANOPOLIS,2020-10-01,2020,10,0,0,0,0,0,0,ADRIANOPOLIS,2019,4100202,5919,70,0.0,2.0,2,33.78949146815341,2021-04-01,1
PR,ADRIANOPOLIS,2020-11-01,2020,11,0,0,0,0,0,0,ADRIANOPOLIS,2019,4100202,5919,71,0.0,2.0,2,33.78949146815341,2021-05-01,1
PR,ADRIANOPOLIS,2020-12-01,2020,12,0,0,0,0,0,0,ADRIANOPOLIS,2019,4100202,5919,72,0.0,2.0,2,33.78949146815341,2021-06-01,1
PR,ADRIANOPOLIS,2021-01-01,2021,1,0,0,0,0,0,0,ADRIANOPOLIS,2020,4100202,5857,73,0.0,2.0,2,34.14717432132491,2021-07-01,1
PR,ADRIANOPOLIS,2021-02-01,2021,2,0,0,0,0,0,0,ADRIANOPOLIS,2020,4100202,5857,74,0.0,2.0,2,34.14717432132491,2021-08-01,1
PR,ADRIANOPOLIS,2021-03-01,2021,3,1,1,0,0,0,0,ADRIANOPOLIS,2020,4100202,5857,75,1.0,1.0,1,17.073587160662456,2021-09-01,0
PR,ADRIANOPOLIS,2021-04-01,2021,4,1,0,0,1,0,0,ADRIANOPOLIS,2020,4100202,5857,76,1.0,0.0,0,0.0,2021-10-01,0
PR,ADRIANOPOLIS,2021-05-01,2021,5,0,0,0,0,0,0,ADRIANOPOLIS,2020,4100202,5857,77,1.0,0.0,0,0.0,2021-11-01,0
PR,ADRIANOPOLIS,2021-06-01,2021,6,0,0,0,0,0,0,ADRIANOPOLIS,2020,4100202,5857,78,1.0,0.0,0,0.0,2021-12-01,0
PR,ADRIANOPOLIS,2021-07-01,2021,7,0,0,0,0,0,0,ADRIANOPOLIS,2020,4100202,5857,79,1.0,0.0,0,0.0,2022-01-01,0
PR,ADRIANOPOLIS,2021-08-01,2021,8,0,0,0,0,0,0,ADRIANOPOLIS,2020,4100202,5857,80,1.0,1.0,1,17.073587160662456,2022-02-01,0
PR,ADRIANOPOLIS,2021-09-01,2021,9,0,0,0,0,0,0,ADRIANOPOLIS,2020,4100202,5857,81,1.0,2.0,2,34.14717432132491,2022-03-01,1
PR,ADRIANOPOLIS,2021-10-01,2021,10,0,0,0,0,0,0,ADRIANOPOLIS,2020,4100202,5857,82,1.0,2.0,2,34.14717432132491,2022-04-01,1
PR,ADRIANOPOLIS,2021-11-01,2021,11,0,0,0,0,0,0,ADRIANOPOLIS,2020,4100202,5857,83,1.0,2.0,2,34.14717432132491,2022-05-01,1
PR,ADRIANOPOLIS,2021-12-01,2021,12,0,0,0,0,0,0,ADRIANOPOLIS,2020,4100202,5857,84,1.0,2.0,2,34.14717432132491,2022-06-01,1
PR,ADRIANOPOLIS,2022-01-01,2022,1,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,85,1.0,4.0,3,69.00120752113162,2022-07-01,1
PR,ADRIANOPOLIS,2022-02-01,2022,2,1,1,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,86,1.0,4.0,3,69.00120752113162,2022-08-01,1
PR,ADRIANOPOLIS,2022-03-01,2022,3,1,0,0,1,0,0,ADRIANOPOLIS,2021,4100202,5797,87,1.0,3.0,2,51.750905640848714,2022-09-01,1
PR,ADRIANOPOLIS,2022-04-01,2022,4,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,88,1.0,3.0,2,51.750905640848714,2022-10-01,1
PR,ADRIANOPOLIS,2022-05-01,2022,5,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,89,1.0,3.0,2,51.750905640848714,2022-11-01,1
PR,ADRIANOPOLIS,2022-06-01,2022,6,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,90,1.0,3.0,2,51.750905640848714,2022-12-01,1
PR,ADRIANOPOLIS,2022-07-01,2022,7,2,2,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,91,2.0,1.0,1,17.250301880282905,2023-01-01,0
PR,ADRIANOPOLIS,2022-08-01,2022,8,1,1,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,92,2.0,0.0,0,0.0,2023-02-01,0
PR,ADRIANOPOLIS,2022-09-01,2022,9,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,93,2.0,0.0,0,0.0,2023-03-01,0
PR,ADRIANOPOLIS,2022-10-01,2022,10,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,94,2.0,0.0,0,0.0,2023-04-01,0
PR,ADRIANOPOLIS,2022-11-01,2022,11,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,95,2.0,0.0,0,0.0,2023-05-01,0
PR,ADRIANOPOLIS,2022-12-01,2022,12,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,96,2.0,0.0,0,0.0,2023-06-01,0
PR,ADRIANOPOLIS,2023-01-01,2023,1,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,97,2.0,0.0,0,0.0,2023-07-01,0
PR,ADRIANOPOLIS,2023-02-01,2023,2,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,98,2.0,0.0,0,0.0,2023-08-01,0
PR,ADRIANOPOLIS,2023-03-01,2023,3,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,99,2.0,0.0,0,0.0,2023-09-01,0
PR,ADRIANOPOLIS,2023-04-01,2023,4,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,100,2.0,0.0,0,0.0,2023-10-01,0
PR,ADRIANOPOLIS,2023-05-01,2023,5,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,101,2.0,0.0,0,0.0,2023-11-01,0
PR,ADRIANOPOLIS,2023-06-01,2023,6,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,102,2.0,0.0,0,0.0,2023-12-01,0
PR,ADRIANOPOLIS,2023-07-01,2023,7,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,103,1.0,1.0,1,17.250301880282905,2024-01-01,0
PR,ADRIANOPOLIS,2023-08-01,2023,8,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,104,0.0,1.0,1,17.250301880282905,2024-02-01,0
PR,ADRIANOPOLIS,2023-09-01,2023,9,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,105,0.0,1.0,1,17.250301880282905,2024-03-01,0
PR,ADRIANOPOLIS,2023-10-01,2023,10,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,106,0.0,1.0,1,17.250301880282905,2024-04-01,0
PR,ADRIANOPOLIS,2023-11-01,2023,11,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,107,0.0,1.0,1,17.250301880282905,2024-05-01,0
PR,ADRIANOPOLIS,2023-12-01,2023,12,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,108,0.0,1.0,1,17.250301880282905,2024-06-01,0
PR,ADRIANOPOLIS,2024-01-01,2024,1,1,1,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,109,1.0,0.0,0,0.0,2024-07-01,0
PR,ADRIANOPOLIS,2024-02-01,2024,2,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,110,1.0,0.0,0,0.0,2024-08-01,0
PR,ADRIANOPOLIS,2024-03-01,2024,3,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,111,1.0,0.0,0,0.0,2024-09-01,0
PR,ADRIANOPOLIS,2024-04-01,2024,4,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,112,1.0,1.0,1,17.250301880282905,2024-10-01,0
PR,ADRIANOPOLIS,2024-05-01,2024,5,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,113,1.0,3.0,2,51.750905640848714,2024-11-01,1
PR,ADRIANOPOLIS,2024-06-01,2024,6,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,114,1.0,3.0,2,51.750905640848714,2024-12-01,1
PR,ADRIANOPOLIS,2024-07-01,2024,7,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,115,1.0,3.0,2,51.750905640848714,2025-01-01,1
PR,ADRIANOPOLIS,2024-08-01,2024,8,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,116,1.0,4.0,3,69.00120752113162,2025-02-01,1
PR,ADRIANOPOLIS,2024-09-01,2024,9,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,117,1.0,4.0,3,69.00120752113162,2025-03-01,1
PR,ADRIANOPOLIS,2024-10-01,2024,10,1,0,0,0,1,0,ADRIANOPOLIS,2021,4100202,5797,118,1.0,3.0,2,51.750905640848714,2025-04-01,1
PR,ADRIANOPOLIS,2024-11-01,2024,11,2,2,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,119,2.0,1.0,1,17.250301880282905,2025-05-01,0
PR,ADRIANOPOLIS,2024-12-01,2024,12,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,120,2.0,1.0,1,17.250301880282905,2025-06-01,0
PR,ADRIANOPOLIS,2025-01-01,2025,1,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,121,2.0,1.0,1,17.250301880282905,2025-07-01,0
PR,ADRIANOPOLIS,2025-02-01,2025,2,1,0,1,0,0,0,ADRIANOPOLIS,2021,4100202,5797,122,2.0,0.0,0,0.0,2025-08-01,0
PR,ADRIANOPOLIS,2025-03-01,2025,3,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,123,2.0,0.0,0,0.0,2025-09-01,0
PR,ADRIANOPOLIS,2025-04-01,2025,4,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,124,2.0,1.0,1,17.250301880282905,2025-10-01,0
PR,ADRIANOPOLIS,2025-05-01,2025,5,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,125,2.0,1.0,1,17.250301880282905,2025-11-01,0
PR,ADRIANOPOLIS,2025-06-01,2025,6,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,126,2.0,1.0,1,17.250301880282905,2025-12-01,0
PR,ADRIANOPOLIS,2025-07-01,2025,7,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,127,2.0,,1,,2026-01-01,
PR,ADRIANOPOLIS,2025-08-01,2025,8,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,128,2.0,,1,,2026-02-01,
PR,ADRIANOPOLIS,2025-09-01,2025,9,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,129,2.0,,1,,2026-03-01,
PR,ADRIANOPOLIS,2025-10-01,2025,10,1,0,1,0,0,0,ADRIANOPOLIS,2021,4100202,5797,130,2.0,,0,,2026-04-01,
PR,ADRIANOPOLIS,2025-11-01,2025,11,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,131,1.0,,0,,2026-05-01,
PR,ADRIANOPOLIS,2025-12-01,2025,12,0,0,0,0,0,0,ADRIANOPOLIS,2021,4100202,5797,132,1.0,,0,,2026-06-01,
PR,AGUDOS DO SUL,2015-01-01,2015,1,0,0,0,0,0,0,AGUDOS DO SUL,2014,4100301,8892,1,,0.0,0,0.0,2015-07-01,
PR,AGUDOS DO SUL,2015-02-01,2015,2,0,0,0,0,0,0,AGUDOS DO SUL,2014,4100301,8892,2,,0.0,0,0.0,2015-08-01,
PR,AGUDOS DO SUL,2015-03-01,2015,3,0,0,0,0,0,0,AGUDOS DO SUL,2014,4100301,8892,3,,0.0,0,0.0,2015-09-01,
PR,AGUDOS DO SUL,2015-04-01,2015,4,0,0,0,0,0,0,AGUDOS DO SUL,2014,4100301,8892,4,,0.0,0,0.0,2015-10-01,
PR,AGUDOS DO SUL,2015-05-01,2015,5,0,0,0,0,0,0,AGUDOS DO SUL,2014,4100301,8892,5,,0.0,0,0.0,2015-11-01,
PR,AGUDOS DO SUL,2015-06-01,2015,6,0,0,0,0,0,0,AGUDOS DO SUL,2014,4100301,8892,6,,0.0,0,0.0,2015-12-01,
PR,AGUDOS DO SUL,2015-07-01,2015,7,0,0,0,0,0,0,AGUDOS DO SUL,2014,4100301,8892,7,,0.0,0,0.0,2016-01-01,
PR,AGUDOS DO SUL,2015-08-01,2015,8,0,0,0,0,0,0,AGUDOS DO SUL,2014,4100301,8892,8,,0.0,0,0.0,2016-02-01,
PR,AGUDOS DO SUL,2015-09-01,2015,9,0,0,0,0,0,0,AGUDOS DO SUL,2014,4100301,8892,9,,0.0,0,0.0,2016-03-01,
PR,AGUDOS DO SUL,2015-10-01,2015,10,0,0,0,0,0,0,AGUDOS DO SUL,2014,4100301,8892,10,,0.0,0,0.0,2016-04-01,
PR,AGUDOS DO SUL,2015-11-01,2015,11,0,0,0,0,0,0,AGUDOS DO SUL,2014,4100301,8892,11,,0.0,0,0.0,2016-05-01,
PR,AGUDOS DO SUL,2015-12-01,2015,12,0,0,0,0,0,0,AGUDOS DO SUL,2014,4100301,8892,12,0.0,0.0,0,0.0,2016-06-01,0
PR,AGUDOS DO SUL,2016-01-01,2016,1,0,0,0,0,0,0,AGUDOS DO SUL,2015,4100301,8983,13,0.0,0.0,0,0.0,2016-07-01,0
PR,AGUDOS DO SUL,2016-02-01,2016,2,0,0,0,0,0,0,AGUDOS DO SUL,2015,4100301,8983,14,0.0,0.0,0,0.0,2016-08-01,0
PR,AGUDOS DO SUL,2016-03-01,2016,3,0,0,0,0,0,0,AGUDOS DO SUL,2015,4100301,8983,15,0.0,0.0,0,0.0,2016-09-01,0
PR,AGUDOS DO SUL,2016-04-01,2016,4,0,0,0,0,0,0,AGUDOS DO SUL,2015,4100301,8983,16,0.0,0.0,0,0.0,2016-10-01,0
PR,AGUDOS DO SUL,2016-05-01,2016,5,0,0,0,0,0,0,AGUDOS DO SUL,2015,4100301,8983,17,0.0,0.0,0,0.0,2016-11-01,0
PR,AGUDOS DO SUL,2016-06-01,2016,6,0,0,0,0,0,0,AGUDOS DO SUL,2015,4100301,8983,18,0.0,0.0,0,0.0,2016-12-01,0
PR,AGUDOS DO SUL,2016-07-01,2016,7,0,0,0,0,0,0,AGUDOS DO SUL,2015,4100301,8983,19,0.0,0.0,0,0.0,2017-01-01,0
PR,AGUDOS DO SUL,2016-08-01,2016,8,0,0,0,0,0,0,AGUDOS DO SUL,2015,4100301,8983,20,0.0,0.0,0,0.0,2017-02-01,0
PR,AGUDOS DO SUL,2016-09-01,2016,9,0,0,0,0,0,0,AGUDOS DO SUL,2015,4100301,8983,21,0.0,0.0,0,0.0,2017-03-01,0
PR,AGUDOS DO SUL,2016-10-01,2016,10,0,0,0,0,0,0,AGUDOS DO SUL,2015,4100301,8983,22,0.0,1.0,1,11.132138483802738,2017-04-01,0
PR,AGUDOS DO SUL,2016-11-01,2016,11,0,0,0,0,0,0,AGUDOS DO SUL,2015,4100301,8983,23,0.0,1.0,1,11.132138483802738,2017-05-01,0
PR,AGUDOS DO SUL,2016-12-01,2016,12,0,0,0,0,0,0,AGUDOS DO SUL,2015,4100301,8983,24,0.0,1.0,1,11.132138483802738,2017-06-01,0
PR,AGUDOS DO SUL,2017-01-01,2017,1,0,0,0,0,0,0,AGUDOS DO SUL,2016,4100301,9073,25,0.0,1.0,1,11.021712774165106,2017-07-01,0
PR,AGUDOS DO SUL,2017-02-01,2017,2,0,0,0,0,0,0,AGUDOS DO SUL,2016,4100301,9073,26,0.0,1.0,1,11.021712774165106,2017-08-01,0
PR,AGUDOS DO SUL,2017-03-01,2017,3,0,0,0,0,0,0,AGUDOS DO SUL,2016,4100301,9073,27,0.0,2.0,2,22.043425548330212,2017-09-01,0
PR,AGUDOS DO SUL,2017-04-01,2017,4,1,1,0,0,0,0,AGUDOS DO SUL,2016,4100301,9073,28,1.0,1.0,1,11.021712774165106,2017-10-01,0
PR,AGUDOS DO SUL,2017-05-01,2017,5,0,0,0,0,0,0,AGUDOS DO SUL,2016,4100301,9073,29,1.0,1.0,1,11.021712774165106,2017-11-01,0
PR,AGUDOS DO SUL,2017-06-01,2017,6,0,0,0,0,0,0,AGUDOS DO SUL,2016,4100301,9073,30,1.0,1.0,1,11.021712774165106,2017-12-01,0
PR,AGUDOS DO SUL,2017-07-01,2017,7,0,0,0,0,0,0,AGUDOS DO SUL,2016,4100301,9073,31,1.0,1.0,1,11.021712774165106,2018-01-01,0
PR,AGUDOS DO SUL,2017-08-01,2017,8,0,0,0,0,0,0,AGUDOS DO SUL,2016,4100301,9073,32,1.0,1.0,1,11.021712774165106,2018-02-01,0
PR,AGUDOS DO SUL,2017-09-01,2017,9,1,1,0,0,0,0,AGUDOS DO SUL,2016,4100301,9073,33,1.0,0.0,0,0.0,2018-03-01,0
PR,AGUDOS DO SUL,2017-10-01,2017,10,0,0,0,0,0,0,AGUDOS DO SUL,2016,4100301,9073,34,1.0,1.0,1,11.021712774165106,2018-04-01,0
PR,AGUDOS DO SUL,2017-11-01,2017,11,0,0,0,0,0,0,AGUDOS DO SUL,2016,4100301,9073,35,1.0,1.0,1,11.021712774165106,2018-05-01,0
PR,AGUDOS DO SUL,2017-12-01,2017,12,0,0,0,0,0,0,AGUDOS DO SUL,2016,4100301,9073,36,1.0,1.0,1,11.021712774165106,2018-06-01,0
PR,AGUDOS DO SUL,2018-01-01,2018,1,0,0,0,0,0,0,AGUDOS DO SUL,2017,4100301,9161,37,1.0,3.0,2,32.7475166466543,2018-07-01,1
PR,AGUDOS DO SUL,2018-02-01,2018,2,0,0,0,0,0,0,AGUDOS DO SUL,2017,4100301,9161,38,1.0,5.0,3,54.57919441109049,2018-08-01,1
PR,AGUDOS DO SUL,2018-03-01,2018,3,0,0,0,0,0,0,AGUDOS DO SUL,2017,4100301,9161,39,1.0,5.0,3,54.57919441109049,2018-09-01,1
PR,AGUDOS DO SUL,2018-04-01,2018,4,1,1,0,0,0,0,AGUDOS DO SUL,2017,4100301,9161,40,1.0,6.0,3,65.4950332933086,2018-10-01,1
PR,AGUDOS DO SUL,2018-05-01,2018,5,0,0,0,0,0,0,AGUDOS DO SUL,2017,4100301,9161,41,1.0,6.0,3,65.4950332933086,2018-11-01,1
PR,AGUDOS DO SUL,2018-06-01,2018,6,0,0,0,0,0,0,AGUDOS DO SUL,2017,4100301,9161,42,1.0,6.0,3,65.4950332933086,2018-12-01,1
PR,AGUDOS DO SUL,2018-07-01,2018,7,2,1,0,0,1,0,AGUDOS DO SUL,2017,4100301,9161,43,2.0,4.0,2,43.663355528872394,2019-01-01,1
PR,AGUDOS DO SUL,2018-08-01,2018,8,2,2,0,0,0,0,AGUDOS DO SUL,2017,4100301,9161,44,2.0,2.0,1,21.831677764436197,2019-02-01,0
PR,AGUDOS DO SUL,2018-09-01,2018,9,0,0,0,0,0,0,AGUDOS DO SUL,2017,4100301,9161,45,2.0,2.0,1,21.831677764436197,2019-03-01,0
PR,AGUDOS DO SUL,2018-10-01,2018,10,2,2,0,0,0,0,AGUDOS DO SUL,2017,4100301,9161,46,2.0,1.0,1,10.915838882218099,2019-04-01,0
PR,AGUDOS DO SUL,2018-11-01,2018,11,0,0,0,0,0,0,AGUDOS DO SUL,2017,4100301,9161,47,2.0,1.0,1,10.915838882218099,2019-05-01,0
PR,AGUDOS DO SUL,2018-12-01,2018,12,0,0,0,0,0,0,AGUDOS DO SUL,2017,4100301,9161,48,2.0,1.0,1,10.915838882218099,2019-06-01,0
PR,AGUDOS DO SUL,2019-01-01,2019,1,0,0,0,0,0,0,AGUDOS DO SUL,2018,4100301,9269,49,2.0,1.0,1,10.788650339842487,2019-07-01,0
PR,AGUDOS DO SUL,2019-02-01,2019,2,0,0,0,0,0,0,AGUDOS DO SUL,2018,4100301,9269,50,2.0,1.0,1,10.788650339842487,2019-08-01,0
PR,AGUDOS DO SUL,2019-03-01,2019,3,0,0,0,0,0,0,AGUDOS DO SUL,2018,4100301,9269,51,2.0,1.0,1,10.788650339842487,2019-09-01,0
PR,AGUDOS DO SUL,2019-04-01,2019,4,1,1,0,0,0,0,AGUDOS DO SUL,2018,4100301,9269,52,2.0,0.0,0,0.0,2019-10-01,0
PR,AGUDOS DO SUL,2019-05-01,2019,5,0,0,0,0,0,0,AGUDOS DO SUL,2018,4100301,9269,53,2.0,0.0,0,0.0,2019-11-01,0
PR,AGUDOS DO SUL,2019-06-01,2019,6,0,0,0,0,0,0,AGUDOS DO SUL,2018,4100301,9269,54,2.0,1.0,1,10.788650339842487,2019-12-01,0
PR,AGUDOS DO SUL,2019-07-01,2019,7,0,0,0,0,0,0,AGUDOS DO SUL,2018,4100301,9269,55,2.0,1.0,1,10.788650339842487,2020-01-01,0
PR,AGUDOS DO SUL,2019-08-01,2019,8,0,0,0,0,0,0,AGUDOS DO SUL,2018,4100301,9269,56,2.0,1.0,1,10.788650339842487,2020-02-01,0
PR,AGUDOS DO SUL,2019-09-01,2019,9,0,0,0,0,0,0,AGUDOS DO SUL,2018,4100301,9269,57,2.0,1.0,1,10.788650339842487,2020-03-01,0
PR,AGUDOS DO SUL,2019-10-01,2019,10,0,0,0,0,0,0,AGUDOS DO SUL,2018,4100301,9269,58,1.0,1.0,1,10.788650339842487,2020-04-01,0
PR,AGUDOS DO SUL,2019-11-01,2019,11,0,0,0,0,0,0,AGUDOS DO SUL,2018,4100301,9269,59,1.0,1.0,1,10.788650339842487,2020-05-01,0
PR,AGUDOS DO SUL,2019-12-01,2019,12,1,0,0,1,0,0,AGUDOS DO SUL,2018,4100301,9269,60,1.0,0.0,0,0.0,2020-06-01,0
PR,AGUDOS DO SUL,2020-01-01,2020,1,0,0,0,0,0,0,AGUDOS DO SUL,2019,4100301,9371,61,1.0,1.0,1,10.671219720414044,2020-07-01,0
PR,AGUDOS DO SUL,2020-02-01,2020,2,0,0,0,0,0,0,AGUDOS DO SUL,2019,4100301,9371,62,1.0,3.0,2,32.01365916124213,2020-08-01,1
PR,AGUDOS DO SUL,2020-03-01,2020,3,0,0,0,0,0,0,AGUDOS DO SUL,2019,4100301,9371,63,1.0,3.0,2,32.01365916124213,2020-09-01,1
PR,AGUDOS DO SUL,2020-04-01,2020,4,0,0,0,0,0,0,AGUDOS DO SUL,2019,4100301,9371,64,1.0,3.0,2,32.01365916124213,2020-10-01,1
PR,AGUDOS DO SUL,2020-05-01,2020,5,0,0,0,0,0,0,AGUDOS DO SUL,2019,4100301,9371,65,1.0,3.0,2,32.01365916124213,2020-11-01,1
PR,AGUDOS DO SUL,2020-06-01,2020,6,0,0,0,0,0,0,AGUDOS DO SUL,2019,4100301,9371,66,1.0,3.0,2,32.01365916124213,2020-12-01,1
PR,AGUDOS DO SUL,2020-07-01,2020,7,1,0,0,1,0,0,AGUDOS DO SUL,2019,4100301,9371,67,1.0,2.0,1,21.342439440828088,2021-01-01,0
PR,AGUDOS DO SUL,2020-08-01,2020,8,2,2,0,0,0,0,AGUDOS DO SUL,2019,4100301,9371,68,2.0,1.0,1,10.671219720414044,2021-02-01,0
PR,AGUDOS DO SUL,2020-09-01,2020,9,0,0,0,0,0,0,AGUDOS DO SUL,2019,4100301,9371,69,2.0,1.0,1,10.671219720414044,2021-03-01,0
