uf,municipio,data_referencia,total_violencia_grave,maximo_12m_ate_data_consulta,maximo_real_proximos_6m,data_fim_horizonte,alerta_violencia_grave_proximos_6m,probabilidade_alerta,alerta_previsto
RS,LINDOLFO COLLOR,2025-05-01,1,1.0,1.0,2025-11-01,0,0.28272738836482203,1
RS,LINDOLFO COLLOR,2025-06-01,0,1.0,1.0,2025-12-01,0,0.2851818719436531,1
RS,LINHA NOVA,2024-07-01,0,0.0,0.0,2025-01-01,0,0.23331054088227268,1
RS,LINHA NOVA,2024-08-01,0,0.0,0.0,2025-02-01,0,0.2370248302240813,1
RS,LINHA NOVA,2024-09-01,0,0.0,0.0,2025-03-01,0,0.2370248302240813,1
RS,LINHA NOVA,2024-10-01,0,0.0,0.0,2025-04-01,0,0.2370248302240813,1
RS,LINHA NOVA,2024-11-01,0,0.0,0.0,2025-05-01,0,0.2370248302240813,1
RS,LINHA NOVA,2024-12-01,0,0.0,0.0,2025-06-01,0,0.23158439160260583,1
RS,LINHA NOVA,2025-01-01,0,0.0,0.0,2025-07-01,0,0.21760470211070201,1
RS,LINHA NOVA,2025-02-01,0,0.0,0.0,2025-08-01,0,0.21670457368681603,1
RS,LINHA NOVA,2025-03-01,0,0.0,0.0,2025-09-01,0,0.21670457368681603,1
RS,LINHA NOVA,2025-04-01,0,0.0,0.0,2025-10-01,0,0.21670457368681603,1
RS,LINHA NOVA,2025-05-01,0,0.0,0.0,2025-11-01,0,0.21760470211070201,1
RS,LINHA NOVA,2025-06-01,0,0.0,0.0,2025-12-01,0,0.2202937649216873,1
RS,MACAMBARA,2024-07-01,0,2.0,0.0,2025-01-01,0,0.031597035408667935,0
RS,MACAMBARA,2024-08-01,0,2.0,0.0,2025-02-01,0,0.033367745464992854,0
RS,MACAMBARA,2024-09-01,0,2.0,0.0,2025-03-01,0,0.033367745464992854,0
RS,MACAMBARA,2024-10-01,0,2.0,0.0,2025-04-01,0,0.033367745464992854,0
RS,MACAMBARA,2024-11-01,0,2.0,0.0,2025-05-01,0,0.033367745464992854,0
RS,MACAMBARA,2024-12-01,0,0.0,1.0,2025-06-01,1,0.32440569605943687,1
RS,MACAMBARA,2025-01-01,0,0.0,1.0,2025-07-01,1,0.21760470211070201,1
RS,MACAMBARA,2025-02-01,0,0.0,1.0,2025-08-01,1,0.21670457368681603,1
RS,MACAMBARA,2025-03-01,0,0.0,1.0,2025-09-01,1,0.21670457368681603,1
RS,MACAMBARA,2025-04-01,0,0.0,1.0,2025-10-01,1,0.21670457368681603,1
RS,MACAMBARA,2025-05-01,0,0.0,1.0,2025-11-01,1,0.21760470211070201,1
RS,MACAMBARA,2025-06-01,1,1.0,0.0,2025-12-01,0,0.10032708623978921,0
RS,MACHADINHO,2024-07-01,0,3.0,1.0,2025-01-01,0,0.021938911560319872,0
RS,MACHADINHO,2024-08-01,0,3.0,1.0,2025-02-01,0,0.027066086210349602,0
RS,MACHADINHO,2024-09-01,0,3.0,1.0,2025-03-01,0,0.022012738532527686,0
RS,MACHADINHO,2024-10-01,0,3.0,1.0,2025-04-01,0,0.022012738532527686,0
RS,MACHADINHO,2024-11-01,0,3.0,1.0,2025-05-01,0,0.022012738532527686,0
RS,MACHADINHO,2024-12-01,0,3.0,1.0,2025-06-01,0,0.02228480381448184,0
RS,MACHADINHO,2025-01-01,1,3.0,0.0,2025-07-01,0,0.031527327169567736,0
RS,MACHADINHO,2025-02-01,0,1.0,0.0,2025-08-01,0,0.17355579463249085,1
RS,MACHADINHO,2025-03-01,0,1.0,0.0,2025-09-01,0,0.11300742963422392,1
RS,MACHADINHO,2025-04-01,0,1.0,0.0,2025-10-01,0,0.11148662043978491,1
RS,MACHADINHO,2025-05-01,0,1.0,0.0,2025-11-01,0,0.11017191064273396,1
RS,MACHADINHO,2025-06-01,0,1.0,0.0,2025-12-01,0,0.11242493436438866,1
RS,MAMPITUBA,2024-07-01,0,0.0,0.0,2025-01-01,0,0.23331054088227268,1
RS,MAMPITUBA,2024-08-01,0,0.0,0.0,2025-02-01,0,0.2370248302240813,1
RS,MAMPITUBA,2024-09-01,0,0.0,0.0,2025-03-01,0,0.2370248302240813,1
RS,MAMPITUBA,2024-10-01,0,0.0,0.0,2025-04-01,0,0.2370248302240813,1
RS,MAMPITUBA,2024-11-01,0,0.0,0.0,2025-05-01,0,0.2370248302240813,1
RS,MAMPITUBA,2024-12-01,0,0.0,0.0,2025-06-01,0,0.23158439160260583,1
RS,MAMPITUBA,2025-01-01,0,0.0,0.0,2025-07-01,0,0.21760470211070201,1
RS,MAMPITUBA,2025-02-01,0,0.0,0.0,2025-08-01,0,0.21670457368681603,1
RS,MAMPITUBA,2025-03-01,0,0.0,0.0,2025-09-01,0,0.21670457368681603,1
RS,MAMPITUBA,2025-04-01,0,0.0,0.0,2025-10-01,0,0.21670457368681603,1
RS,MAMPITUBA,2025-05-01,0,0.0,0.0,2025-11-01,0,0.21760470211070201,1
RS,MAMPITUBA,2025-06-01,0,0.0,0.0,2025-12-01,0,0.2202937649216873,1
RS,MANOEL VIANA,2024-07-01,0,1.0,0.0,2025-01-01,0,0.09173765783004255,0
RS,MANOEL VIANA,2024-08-01,0,1.0,0.0,2025-02-01,0,0.09347289726088424,0
RS,MANOEL VIANA,2024-09-01,0,0.0,0.0,2025-03-01,0,0.3103959093090606,1
RS,MANOEL VIANA,2024-10-01,0,0.0,0.0,2025-04-01,0,0.2370248302240813,1
RS,MANOEL VIANA,2024-11-01,0,0.0,0.0,2025-05-01,0,0.2370248302240813,1
RS,MANOEL VIANA,2024-12-01,0,0.0,0.0,2025-06-01,0,0.23158439160260583,1
RS,MANOEL VIANA,2025-01-01,0,0.0,0.0,2025-07-01,0,0.21760470211070201,1
RS,MANOEL VIANA,2025-02-01,0,0.0,0.0,2025-08-01,0,0.21670457368681603,1
RS,MANOEL VIANA,2025-03-01,0,0.0,0.0,2025-09-01,0,0.21670457368681603,1
RS,MANOEL VIANA,2025-04-01,0,0.0,2.0,2025-10-01,1,0.21670457368681603,1
RS,MANOEL VIANA,2025-05-01,0,0.0,2.0,2025-11-01,1,0.21760470211070201,1
RS,MANOEL VIANA,2025-06-01,0,0.0,2.0,2025-12-01,1,0.2202937649216873,1
RS,MAQUINE,2024-07-01,0,1.0,1.0,2025-01-01,0,0.5318839486942514,1
RS,MAQUINE,2024-08-01,0,1.0,1.0,2025-02-01,0,0.5539806737398935,1
RS,MAQUINE,2024-09-01,0,1.0,1.0,2025-03-01,0,0.43769748075546333,1
RS,MAQUINE,2024-10-01,1,1.0,1.0,2025-04-01,0,0.506227787112724,1
RS,MAQUINE,2024-11-01,0,1.0,2.0,2025-05-01,1,0.4432099863414977,1
RS,MAQUINE,2024-12-01,0,1.0,2.0,2025-06-01,1,0.36347948222583587,1
RS,MAQUINE,2025-01-01,0,1.0,2.0,2025-07-01,1,0.27997137335753447,1
RS,MAQUINE,2025-02-01,1,1.0,2.0,2025-08-01,1,0.32554966123973866,1
RS,MAQUINE,2025-03-01,1,1.0,2.0,2025-09-01,1,0.319852911216292,1
RS,MAQUINE,2025-04-01,1,1.0,2.0,2025-10-01,1,0.42215224061170853,1
RS,MAQUINE,2025-05-01,2,2.0,0.0,2025-11-01,0,0.19040125925388515,1
RS,MAQUINE,2025-06-01,0,2.0,0.0,2025-12-01,0,0.20607579333481404,1
RS,MARATA,2024-07-01,0,0.0,0.0,2025-01-01,0,0.23331054088227268,1
RS,MARATA,2024-08-01,0,0.0,0.0,2025-02-01,0,0.2370248302240813,1
RS,MARATA,2024-09-01,0,0.0,0.0,2025-03-01,0,0.2370248302240813,1
RS,MARATA,2024-10-01,0,0.0,0.0,2025-04-01,0,0.2370248302240813,1
RS,MARATA,2024-11-01,0,0.0,0.0,2025-05-01,0,0.2370248302240813,1
RS,MARATA,2024-12-01,0,0.0,0.0,2025-06-01,0,0.23158439160260583,1
RS,MARATA,2025-01-01,0,0.0,0.0,2025-07-01,0,0.21760470211070201,1
RS,MARATA,2025-02-01,0,0.0,0.0,2025-08-01,0,0.21670457368681603,1
RS,MARATA,2025-03-01,0,0.0,0.0,2025-09-01,0,0.21670457368681603,1
RS,MARATA,2025-04-01,0,0.0,1.0,2025-10-01,1,0.21670457368681603,1
RS,MARATA,2025-05-01,0,0.0,1.0,2025-11-01,1,0.21760470211070201,1
RS,MARATA,2025-06-01,0,0.0,1.0,2025-12-01,1,0.2202937649216873,1
RS,MARAU,2024-07-01,0,3.0,4.0,2025-01-01,1,0.043222004384406716,0
RS,MARAU,2024-08-01,1,3.0,4.0,2025-02-01,1,0.0631312422925976,0
RS,MARAU,2024-09-01,2,3.0,4.0,2025-03-01,1,0.16070450683419152,1
RS,MARAU,2024-10-01,0,3.0,4.0,2025-04-01,1,0.07926378054293688,0
RS,MARAU,2024-11-01,4,4.0,4.0,2025-05-01,0,0.22324265757515438,1
RS,MARAU,2024-12-01,3,4.0,4.0,2025-06-01,0,0.2511441767480717,1
RS,MARAU,2025-01-01,0,4.0,4.0,2025-07-01,0,0.12326921403742812,1
RS,MARAU,2025-02-01,2,4.0,4.0,2025-08-01,0,0.19058354812273395,1
RS,MARAU,2025-03-01,4,4.0,2.0,2025-09-01,0,0.1635753711640995,1
RS,MARAU,2025-04-01,1,4.0,2.0,2025-10-01,0,0.13507104578867296,1
RS,MARAU,2025-05-01,1,4.0,2.0,2025-11-01,0,0.19021327865533738,1
RS,MARAU,2025-06-01,0,4.0,2.0,2025-12-01,0,0.20144092628282945,1
RS,MARCELINO RAMOS,2024-07-01,0,0.0,0.0,2025-01-01,0,0.23331054088227268,1
RS,MARCELINO RAMOS,2024-08-01,0,0.0,0.0,2025-02-01,0,0.2370248302240813,1
RS,MARCELINO RAMOS,2024-09-01,0,0.0,0.0,2025-03-01,0,0.2370248302240813,1
RS,MARCELINO RAMOS,2024-10-01,0,0.0,0.0,2025-04-01,0,0.2370248302240813,1
RS,MARCELINO RAMOS,2024-11-01,0,0.0,0.0,2025-05-01,0,0.2370248302240813,1
RS,MARCELINO RAMOS,2024-12-01,0,0.0,0.0,2025-06-01,0,0.23158439160260583,1
RS,MARCELINO RAMOS,2025-01-01,0,0.0,0.0,2025-07-01,0,0.21760470211070201,1
RS,MARCELINO RAMOS,2025-02-01,0,0.0,0.0,2025-08-01,0,0.21670457368681603,1
RS,MARCELINO RAMOS,2025-03-01,0,0.0,0.0,2025-09-01,0,0.21670457368681603,1
RS,MARCELINO RAMOS,2025-04-01,0,0.0,1.0,2025-10-01,1,0.21670457368681603,1
RS,MARCELINO RAMOS,2025-05-01,0,0.0,1.0,2025-11-01,1,0.21760470211070201,1
RS,MARCELINO RAMOS,2025-06-01,0,0.0,1.0,2025-12-01,1,0.2202937649216873,1
RS,MARIANA PIMENTEL,2024-07-01,0,1.0,0.0,2025-01-01,0,0.1247447610045801,1
RS,MARIANA PIMENTEL,2024-08-01,0,1.0,0.0,2025-02-01,0,0.07948040440970032,0
RS,MARIANA PIMENTEL,2024-09-01,0,1.0,2.0,2025-03-01,1,0.07888193945435999,0
RS,MARIANA PIMENTEL,2024-10-01,0,1.0,2.0,2025-04-01,1,0.07888193945435999,0
RS,MARIANA PIMENTEL,2024-11-01,0,1.0,2.0,2025-05-01,1,0.07888193945435999,0
RS,MARIANA PIMENTEL,2024-12-01,0,1.0,2.0,2025-06-01,1,0.07615797700739678,0
RS,MARIANA PIMENTEL,2025-01-01,0,1.0,2.0,2025-07-01,1,0.07348736260685058,0
RS,MARIANA PIMENTEL,2025-02-01,0,0.0,2.0,2025-08-01,1,0.2947098666813649,1
RS,MARIANA PIMENTEL,2025-03-01,2,2.0,0.0,2025-09-01,0,0.06239156090438625,0
RS,MARIANA PIMENTEL,2025-04-01,0,2.0,0.0,2025-10-01,0,0.048523984367201296,0
RS,MARIANA PIMENTEL,2025-05-01,0,2.0,0.0,2025-11-01,0,0.038368347288541965,0
RS,MARIANA PIMENTEL,2025-06-01,0,2.0,0.0,2025-12-01,0,0.03781873250456262,0
RS,MARIANO MORO,2024-07-01,0,0.0,0.0,2025-01-01,0,0.23331054088227268,1
RS,MARIANO MORO,2024-08-01,0,0.0,0.0,2025-02-01,0,0.2370248302240813,1
RS,MARIANO MORO,2024-09-01,0,0.0,0.0,2025-03-01,0,0.2370248302240813,1
RS,MARIANO MORO,2024-10-01,0,0.0,0.0,2025-04-01,0,0.2370248302240813,1
RS,MARIANO MORO,2024-11-01,0,0.0,0.0,2025-05-01,0,0.2370248302240813,1
RS,MARIANO MORO,2024-12-01,0,0.0,0.0,2025-06-01,0,0.23158439160260583,1
RS,MARIANO MORO,2025-01-01,0,0.0,0.0,2025-07-01,0,0.21760470211070201,1
RS,MARIANO MORO,2025-02-01,0,0.0,0.0,2025-08-01,0,0.21670457368681603,1
RS,MARIANO MORO,2025-03-01,0,0.0,0.0,2025-09-01,0,0.21670457368681603,1
RS,MARIANO MORO,2025-04-01,0,0.0,0.0,2025-10-01,0,0.21670457368681603,1
RS,MARIANO MORO,2025-05-01,0,0.0,0.0,2025-11-01,0,0.21760470211070201,1
RS,MARIANO MORO,2025-06-01,0,0.0,0.0,2025-12-01,0,0.2202937649216873,1
RS,MARQUES DE SOUZA,2024-07-01,0,0.0,0.0,2025-01-01,0,0.23331054088227268,1
RS,MARQUES DE SOUZA,2024-08-01,0,0.0,0.0,2025-02-01,0,0.2370248302240813,1
RS,MARQUES DE SOUZA,2024-09-01,0,0.0,0.0,2025-03-01,0,0.2370248302240813,1
RS,MARQUES DE SOUZA,2024-10-01,0,0.0,0.0,2025-04-01,0,0.2370248302240813,1
RS,MARQUES DE SOUZA,2024-11-01,0,0.0,0.0,2025-05-01,0,0.2370248302240813,1
RS,MARQUES DE SOUZA,2024-12-01,0,0.0,0.0,2025-06-01,0,0.23158439160260583,1
RS,MARQUES DE SOUZA,2025-01-01,0,0.0,0.0,2025-07-01,0,0.21760470211070201,1
RS,MARQUES DE SOUZA,2025-02-01,0,0.0,0.0,2025-08-01,0,0.21670457368681603,1
RS,MARQUES DE SOUZA,2025-03-01,0,0.0,0.0,2025-09-01,0,0.21670457368681603,1
RS,MARQUES DE SOUZA,2025-04-01,0,0.0,0.0,2025-10-01,0,0.21670457368681603,1
RS,MARQUES DE SOUZA,2025-05-01,0,0.0,0.0,2025-11-01,0,0.21760470211070201,1
RS,MARQUES DE SOUZA,2025-06-01,0,0.0,0.0,2025-12-01,0,0.2202937649216873,1
RS,MATA,2024-07-01,0,1.0,0.0,2025-01-01,0,0.07739444264857023,0
RS,MATA,2024-08-01,0,1.0,0.0,2025-02-01,0,0.07888193945435999,0
RS,MATA,2024-09-01,0,1.0,0.0,2025-03-01,0,0.07888193945435999,0
RS,MATA,2024-10-01,0,1.0,0.0,2025-04-01,0,0.07888193945435999,0
RS,MATA,2024-11-01,0,1.0,0.0,2025-05-01,0,0.07888193945435999,0
RS,MATA,2024-12-01,0,0.0,0.0,2025-06-01,0,0.310560444419952,1
RS,MATA,2025-01-01,0,0.0,0.0,2025-07-01,0,0.21760470211070201,1
RS,MATA,2025-02-01,0,0.0,0.0,2025-08-01,0,0.21670457368681603,1
RS,MATA,2025-03-01,0,0.0,0.0,2025-09-01,0,0.21670457368681603,1
RS,MATA,2025-04-01,0,0.0,0.0,2025-10-01,0,0.21670457368681603,1
RS,MATA,2025-05-01,0,0.0,0.0,2025-11-01,0,0.21760470211070201,1
RS,MATA,2025-06-01,0,0.0,0.0,2025-12-01,0,0.2202937649216873,1
RS,MATO CASTELHANO,2024-07-01,2,2.0,0.0,2025-01-01,0,0.05137943122835636,0
RS,MATO CASTELHANO,2024-08-01,0,2.0,0.0,2025-02-01,0,0.038410467035433375,0
RS,MATO CASTELHANO,2024-09-01,0,2.0,0.0,2025-03-01,0,0.03393546751587639,0
RS,MATO CASTELHANO,2024-10-01,0,2.0,0.0,2025-04-01,0,0.03492683569046235,0
RS,MATO CASTELHANO,2024-11-01,0,2.0,0.0,2025-05-01,0,0.031216445408097045,0
RS,MATO CASTELHANO,2024-12-01,0,2.0,0.0,2025-06-01,0,0.030594050123762154,0
RS,MATO CASTELHANO,2025-01-01,0,2.0,0.0,2025-07-01,0,0.03298641356902332,0
RS,MATO CASTELHANO,2025-02-01,0,2.0,0.0,2025-08-01,0,0.03281793139979758,0
RS,MATO CASTELHANO,2025-03-01,0,2.0,0.0,2025-09-01,0,0.03281793139979758,0
RS,MATO CASTELHANO,2025-04-01,0,2.0,0.0,2025-10-01,0,0.03281793139979758,0
RS,MATO CASTELHANO,2025-05-01,0,2.0,0.0,2025-11-01,0,0.03298641356902332,0
RS,MATO CASTELHANO,2025-06-01,0,2.0,1.0,2025-12-01,0,0.03230961277313959,0
RS,MATO LEITAO,2024-07-01,0,0.0,0.0,2025-01-01,0,0.23331054088227268,1
RS,MATO LEITAO,2024-08-01,0,0.0,0.0,2025-02-01,0,0.2370248302240813,1
RS,MATO LEITAO,2024-09-01,0,0.0,0.0,2025-03-01,0,0.2370248302240813,1
RS,MATO LEITAO,2024-10-01,0,0.0,0.0,2025-04-01,0,0.2370248302240813,1
RS,MATO LEITAO,2024-11-01,0,0.0,0.0,2025-05-01,0,0.2370248302240813,1
RS,MATO LEITAO,2024-12-01,0,0.0,0.0,2025-06-01,0,0.23158439160260583,1
RS,MATO LEITAO,2025-01-01,0,0.0,0.0,2025-07-01,0,0.21760470211070201,1
RS,MATO LEITAO,2025-02-01,0,0.0,0.0,2025-08-01,0,0.21670457368681603,1
RS,MATO LEITAO,2025-03-01,0,0.0,0.0,2025-09-01,0,0.21670457368681603,1
RS,MATO LEITAO,2025-04-01,0,0.0,0.0,2025-10-01,0,0.21670457368681603,1
RS,MATO LEITAO,2025-05-01,0,0.0,0.0,2025-11-01,0,0.21760470211070201,1
RS,MATO LEITAO,2025-06-01,0,0.0,0.0,2025-12-01,0,0.2202937649216873,1
RS,MATO QUEIMADO,2024-07-01,0,0.0,0.0,2025-01-01,0,0.23331054088227268,1
RS,MATO QUEIMADO,2024-08-01,0,0.0,0.0,2025-02-01,0,0.2370248302240813,1
RS,MATO QUEIMADO,2024-09-01,0,0.0,0.0,2025-03-01,0,0.2370248302240813,1
RS,MATO QUEIMADO,2024-10-01,0,0.0,0.0,2025-04-01,0,0.2370248302240813,1
RS,MATO QUEIMADO,2024-11-01,0,0.0,0.0,2025-05-01,0,0.2370248302240813,1
RS,MATO QUEIMADO,2024-12-01,0,0.0,0.0,2025-06-01,0,0.23158439160260583,1
RS,MATO QUEIMADO,2025-01-01,0,0.0,0.0,2025-07-01,0,0.21760470211070201,1
RS,MATO QUEIMADO,2025-02-01,0,0.0,0.0,2025-08-01,0,0.21670457368681603,1
RS,MATO QUEIMADO,2025-03-01,0,0.0,0.0,2025-09-01,0,0.21670457368681603,1
RS,MATO QUEIMADO,2025-04-01,0,0.0,0.0,2025-10-01,0,0.21670457368681603,1
RS,MATO QUEIMADO,2025-05-01,0,0.0,0.0,2025-11-01,0,0.21760470211070201,1
RS,MATO QUEIMADO,2025-06-01,0,0.0,0.0,2025-12-01,0,0.2202937649216873,1
RS,MAXIMILIANO DE ALMEIDA,2024-07-01,0,3.0,1.0,2025-01-01,0,0.02449614884501161,0
RS,MAXIMILIANO DE ALMEIDA,2024-08-01,0,3.0,1.0,2025-02-01,0,0.018368972564837927,0
RS,MAXIMILIANO DE ALMEIDA,2024-09-01,0,3.0,1.0,2025-03-01,0,0.018368972564837927,0
RS,MAXIMILIANO DE ALMEIDA,2024-10-01,0,3.0,1.0,2025-04-01,0,0.018079519921541158,0
RS,MAXIMILIANO DE ALMEIDA,2024-11-01,1,3.0,0.0,2025-05-01,0,0.03148792151614848,0
RS,MAXIMILIANO DE ALMEIDA,2024-12-01,0,3.0,0.0,2025-06-01,0,0.02300571396845202,0
RS,MAXIMILIANO DE ALMEIDA,2025-01-01,0,1.0,0.0,2025-07-01,0,0.24135780863026224,1
RS,MAXIMILIANO DE ALMEIDA,2025-02-01,0,1.0,0.0,2025-08-01,0,0.19156294743284602,1
RS,MAXIMILIANO DE ALMEIDA,2025-03-01,0,1.0,0.0,2025-09-01,0,0.18814182185253342,1
RS,MAXIMILIANO DE ALMEIDA,2025-04-01,0,1.0,0.0,2025-10-01,0,0.17922131044799514,1
RS,MAXIMILIANO DE ALMEIDA,2025-05-01,0,1.0,0.0,2025-11-01,0,0.126703946715784,1
RS,MAXIMILIANO DE ALMEIDA,2025-06-01,0,1.0,0.0,2025-12-01,0,0.1292459460821186,1
RS,MINAS DO LEAO,2024-07-01,0,1.0,1.0,2025-01-01,0,0.12739167592316572,1
RS,MINAS DO LEAO,2024-08-01,1,1.0,0.0,2025-02-01,0,0.191980581918593,1
RS,MINAS DO LEAO,2024-09-01,0,1.0,1.0,2025-03-01,0,0.18798321005381133,1
RS,MINAS DO LEAO,2024-10-01,0,1.0,1.0,2025-04-01,0,0.13637040778772658,1
RS,MINAS DO LEAO,2024-11-01,0,1.0,2.0,2025-05-01,1,0.14082190250885598,1
RS,MINAS DO LEAO,2024-12-01,0,1.0,2.0,2025-06-01,1,0.1304637553696851,1
RS,MINAS DO LEAO,2025-01-01,0,1.0,2.0,2025-07-01,1,0.1312096117213788,1
RS,MINAS DO LEAO,2025-02-01,0,1.0,2.0,2025-08-01,1,0.08885914982528557,0
RS,MINAS DO LEAO,2025-03-01,1,1.0,2.0,2025-09-01,1,0.156483619085958,1
RS,MINAS DO LEAO,2025-04-01,0,1.0,2.0,2025-10-01,1,0.13711168085119796,1
RS,MINAS DO LEAO,2025-05-01,2,2.0,1.0,2025-11-01,0,0.10832522460127057,1
RS,MINAS DO LEAO,2025-06-01,1,2.0,1.0,2025-12-01,0,0.186021833926448,1
RS,MIRAGUAI,2024-07-01,0,4.0,3.0,2025-01-01,0,0.020781902814937674,0
RS,MIRAGUAI,2024-08-01,3,4.0,0.0,2025-02-01,0,0.03588321469572742,0
RS,MIRAGUAI,2024-09-01,0,4.0,4.0,2025-03-01,0,0.022558870146829,0
RS,MIRAGUAI,2024-10-01,0,4.0,4.0,2025-04-01,0,0.01929565765132773,0
RS,MIRAGUAI,2024-11-01,0,4.0,4.0,2025-05-01,0,0.017807597774633397,0
RS,MIRAGUAI,2024-12-01,0,4.0,4.0,2025-06-01,0,0.02034913401911728,0
RS,MIRAGUAI,2025-01-01,0,4.0,4.0,2025-07-01,0,0.022534310787472932,0
RS,MIRAGUAI,2025-02-01,0,4.0,4.0,2025-08-01,0,0.01880701095964952,0
RS,MIRAGUAI,2025-03-01,4,4.0,1.0,2025-09-01,0,0.06192738301349527,0
RS,MIRAGUAI,2025-04-01,0,4.0,1.0,2025-10-01,0,0.048328133191084234,0
RS,MIRAGUAI,2025-05-01,1,4.0,1.0,2025-11-01,0,0.053534457326498454,0
RS,MIRAGUAI,2025-06-01,0,4.0,2.0,2025-12-01,0,0.05088624737403615,0
RS,MONTAURI,2024-07-01,0,0.0,0.0,2025-01-01,0,0.23331054088227268,1
RS,MONTAURI,2024-08-01,0,0.0,0.0,2025-02-01,0,0.2370248302240813,1
RS,MONTAURI,2024-09-01,0,0.0,0.0,2025-03-01,0,0.2370248302240813,1
RS,MONTAURI,2024-10-01,0,0.0,0.0,2025-04-01,0,0.2370248302240813,1
RS,MONTAURI,2024-11-01,0,0.0,0.0,2025-05-01,0,0.2370248302240813,1
RS,MONTAURI,2024-12-01,0,0.0,0.0,2025-06-01,0,0.23158439160260583,1
RS,MONTAURI,2025-01-01,0,0.0,0.0,2025-07-01,0,0.21760470211070201,1
RS,MONTAURI,2025-02-01,0,0.0,0.0,2025-08-01,0,0.21670457368681603,1
RS,MONTAURI,2025-03-01,0,0.0,0.0,2025-09-01,0,0.21670457368681603,1
RS,MONTAURI,2025-04-01,0,0.0,0.0,2025-10-01,0,0.21670457368681603,1
RS,MONTAURI,2025-05-01,0,0.0,0.0,2025-11-01,0,0.21760470211070201,1
RS,MONTAURI,2025-06-01,0,0.0,0.0,2025-12-01,0,0.2202937649216873,1
RS,MONTE ALEGRE DOS CAMPOS,2024-07-01,0,0.0,1.0,2025-01-01,1,0.23331054088227268,1
RS,MONTE ALEGRE DOS CAMPOS,2024-08-01,0,0.0,1.0,2025-02-01,1,0.2370248302240813,1
RS,MONTE ALEGRE DOS CAMPOS,2024-09-01,0,0.0,1.0,2025-03-01,1,0.2370248302240813,1
RS,MONTE ALEGRE DOS CAMPOS,2024-10-01,0,0.0,1.0,2025-04-01,1,0.2370248302240813,1
RS,MONTE ALEGRE DOS CAMPOS,2024-11-01,1,1.0,0.0,2025-05-01,0,0.08604504896499944,0
RS,MONTE ALEGRE DOS CAMPOS,2024-12-01,0,1.0,0.0,2025-06-01,0,0.07263693031917093,0
RS,MONTE ALEGRE DOS CAMPOS,2025-01-01,0,1.0,0.0,2025-07-01,0,0.06536585919848527,0
RS,MONTE ALEGRE DOS CAMPOS,2025-02-01,0,1.0,0.0,2025-08-01,0,0.06351235506979967,0
RS,MONTE ALEGRE DOS CAMPOS,2025-03-01,0,1.0,0.0,2025-09-01,0,0.061590303333255624,0
RS,MONTE ALEGRE DOS CAMPOS,2025-04-01,0,1.0,0.0,2025-10-01,0,0.061590303333255624,0
RS,MONTE ALEGRE DOS CAMPOS,2025-05-01,0,1.0,0.0,2025-11-01,0,0.06189704516987986,0
RS,MONTE ALEGRE DOS CAMPOS,2025-06-01,0,1.0,1.0,2025-12-01,0,0.0620017256320819,0
RS,MONTE BELO DO SUL,2024-07-01,0,0.0,0.0,2025-01-01,0,0.23331054088227268,1
RS,MONTE BELO DO SUL,2024-08-01,0,0.0,0.0,2025-02-01,0,0.2370248302240813,1
RS,MONTE BELO DO SUL,2024-09-01,0,0.0,0.0,2025-03-01,0,0.2370248302240813,1
RS,MONTE BELO DO SUL,2024-10-01,0,0.0,0.0,2025-04-01,0,0.2370248302240813,1
RS,MONTE BELO DO SUL,2024-11-01,0,0.0,0.0,2025-05-01,0,0.2370248302240813,1
RS,MONTE BELO DO SUL,2024-12-01,0,0.0,0.0,2025-06-01,0,0.23158439160260583,1
RS,MONTE BELO DO SUL,2025-01-01,0,0.0,0.0,2025-07-01,0,0.21760470211070201,1
RS,MONTE BELO DO SUL,2025-02-01,0,0.0,0.0,2025-08-01,0,0.21670457368681603,1
RS,MONTE BELO DO SUL,2025-03-01,0,0.0,0.0,2025-09-01,0,0.21670457368681603,1
RS,MONTE BELO DO SUL,2025-04-01,0,0.0,0.0,2025-10-01,0,0.21670457368681603,1
RS,MONTE BELO DO SUL,2025-05-01,0,0.0,0.0,2025-11-01,0,0.21760470211070201,1
RS,MONTE BELO DO SUL,2025-06-01,0,0.0,0.0,2025-12-01,0,0.2202937649216873,1
RS,MONTENEGRO,2024-07-01,3,14.0,4.0,2025-01-01,0,0.016395461747990895,0
RS,MONTENEGRO,2024-08-01,0,14.0,4.0,2025-02-01,0,0.014657208349274961,0
RS,MONTENEGRO,2024-09-01,4,14.0,3.0,2025-03-01,0,0.021194424554011933,0
RS,MONTENEGRO,2024-10-01,1,14.0,3.0,2025-04-01,0,0.014198842324851337,0
RS,MONTENEGRO,2024-11-01,1,14.0,3.0,2025-05-01,0,0.014094719732843345,0
RS,MONTENEGRO,2024-12-01,3,4.0,2.0,2025-06-01,0,0.4792760409231775,1
RS,MONTENEGRO,2025-01-01,0,4.0,2.0,2025-07-01,0,0.22613028723438458,1
RS,MONTENEGRO,2025-02-01,0,4.0,2.0,2025-08-01,0,0.1514552619620218,1
RS,MONTENEGRO,2025-03-01,2,4.0,2.0,2025-09-01,0,0.27700005676263334,1
RS,MONTENEGRO,2025-04-01,0,4.0,2.0,2025-10-01,0,0.1603317993336134,1
RS,MONTENEGRO,2025-05-01,1,4.0,2.0,2025-11-01,0,0.2636509460744267,1
