data_referencia,ano,mes,uf,municipio,populacao,total_violencia_grave,contagem_violencia_12m,maximo_12m_ate_data_consulta,alerta_violencia_grave_proximos_6m,probabilidade_alerta,alerta_previsto,tipo_resultado,faixa_populacao,faixa_maximo_historico,faixa_ocorrencias_12m
2020-04-01,2020,4,SC,ROMELANDIA,4786,0,3.0,2.0,0,0.023394923471196503,0,verdadeiro_negativo,01_ate_10_mil,02,02_a_03
2020-05-01,2020,5,SC,ROMELANDIA,4786,0,3.0,2.0,0,0.026138445660716946,0,verdadeiro_negativo,01_ate_10_mil,02,02_a_03
2020-06-01,2020,6,SC,ROMELANDIA,4786,0,3.0,2.0,0,0.022445162985022752,0,verdadeiro_negativo,01_ate_10_mil,02,02_a_03
2020-07-01,2020,7,SC,ROMELANDIA,4786,0,3.0,2.0,0,0.020385618554530634,0,verdadeiro_negativo,01_ate_10_mil,02,02_a_03
2020-08-01,2020,8,SC,ROMELANDIA,4786,0,3.0,2.0,0,0.020275298848995607,0,verdadeiro_negativo,01_ate_10_mil,02,02_a_03
2020-09-01,2020,9,SC,ROMELANDIA,4786,0,3.0,2.0,0,0.020275298848995607,0,verdadeiro_negativo,01_ate_10_mil,02,02_a_03
2020-10-01,2020,10,SC,ROMELANDIA,4786,0,3.0,2.0,0,0.018944217509889366,0,verdadeiro_negativo,01_ate_10_mil,02,02_a_03
2020-11-01,2020,11,SC,ROMELANDIA,4786,1,4.0,2.0,0,0.036269069226475104,0,verdadeiro_negativo,01_ate_10_mil,02,04_a_06
2020-12-01,2020,12,SC,ROMELANDIA,4786,0,3.0,2.0,0,0.03580362976577718,0,verdadeiro_negativo,01_ate_10_mil,02,02_a_03
2020-01-01,2020,1,SC,SALETE,7642,0,2.0,1.0,0,0.13417782172718185,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-02-01,2020,2,SC,SALETE,7642,0,2.0,1.0,0,0.1322590065069106,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-03-01,2020,3,SC,SALETE,7642,0,2.0,1.0,0,0.18550871116814846,1,falso_positivo,01_ate_10_mil,01,02_a_03
2020-04-01,2020,4,SC,SALETE,7642,1,3.0,1.0,0,0.16789747672002323,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-05-01,2020,5,SC,SALETE,7642,0,3.0,1.0,0,0.19153757953616554,1,falso_positivo,01_ate_10_mil,01,02_a_03
2020-06-01,2020,6,SC,SALETE,7642,0,3.0,1.0,0,0.15981831426288,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-07-01,2020,7,SC,SALETE,7642,0,3.0,1.0,0,0.2000455366362352,1,falso_positivo,01_ate_10_mil,01,02_a_03
2020-08-01,2020,8,SC,SALETE,7642,0,3.0,1.0,0,0.17151612395844668,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-09-01,2020,9,SC,SALETE,7642,0,2.0,1.0,0,0.16939245226104088,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-10-01,2020,10,SC,SALETE,7642,0,1.0,1.0,0,0.16808154363095223,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-11-01,2020,11,SC,SALETE,7642,0,1.0,1.0,0,0.15039489285491583,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-12-01,2020,12,SC,SALETE,7642,0,1.0,1.0,0,0.15359296843436376,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-01-01,2020,1,SC,SALTINHO,3781,1,3.0,1.0,0,0.07477635051879536,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-02-01,2020,2,SC,SALTINHO,3781,0,3.0,1.0,0,0.08190013878332185,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-03-01,2020,3,SC,SALTINHO,3781,1,3.0,1.0,0,0.16143401403062685,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-04-01,2020,4,SC,SALTINHO,3781,0,3.0,1.0,0,0.15744876166288355,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-05-01,2020,5,SC,SALTINHO,3781,0,3.0,1.0,0,0.14821948920251987,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-06-01,2020,6,SC,SALTINHO,3781,0,3.0,1.0,0,0.12671739577305077,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-07-01,2020,7,SC,SALTINHO,3781,0,3.0,1.0,0,0.12408671551792157,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-08-01,2020,8,SC,SALTINHO,3781,0,3.0,1.0,0,0.11843227341108782,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-09-01,2020,9,SC,SALTINHO,3781,0,2.0,1.0,0,0.07806730163132719,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-10-01,2020,10,SC,SALTINHO,3781,0,2.0,1.0,0,0.07096392702133454,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-11-01,2020,11,SC,SALTINHO,3781,0,2.0,1.0,0,0.07096392702133454,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-12-01,2020,12,SC,SALTINHO,3781,0,2.0,1.0,0,0.06389477196927135,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-01-01,2020,1,SC,SALTO VELOSO,4718,0,1.0,1.0,0,0.053268394043740806,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-02-01,2020,2,SC,SALTO VELOSO,4718,0,0.0,0.0,0,0.29877252506200186,1,falso_positivo,01_ate_10_mil,00,00
2020-03-01,2020,3,SC,SALTO VELOSO,4718,0,0.0,0.0,1,0.21765589281323836,1,verdadeiro_positivo,01_ate_10_mil,00,00
2020-04-01,2020,4,SC,SALTO VELOSO,4718,0,0.0,0.0,1,0.21765589281323836,1,verdadeiro_positivo,01_ate_10_mil,00,00
2020-05-01,2020,5,SC,SALTO VELOSO,4718,0,0.0,0.0,1,0.21765589281323836,1,verdadeiro_positivo,01_ate_10_mil,00,00
2020-06-01,2020,6,SC,SALTO VELOSO,4718,0,0.0,0.0,1,0.22936556420887186,1,verdadeiro_positivo,01_ate_10_mil,00,00
2020-07-01,2020,7,SC,SALTO VELOSO,4718,0,0.0,0.0,1,0.22868807993358808,1,verdadeiro_positivo,01_ate_10_mil,00,00
2020-08-01,2020,8,SC,SALTO VELOSO,4718,0,0.0,0.0,1,0.23200057827458012,1,verdadeiro_positivo,01_ate_10_mil,00,00
2020-09-01,2020,9,SC,SALTO VELOSO,4718,1,1.0,1.0,0,0.04693908858798695,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-10-01,2020,10,SC,SALTO VELOSO,4718,0,1.0,1.0,0,0.05304711177095309,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-11-01,2020,11,SC,SALTO VELOSO,4718,0,1.0,1.0,0,0.0536153427634857,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-12-01,2020,12,SC,SALTO VELOSO,4718,1,2.0,1.0,0,0.06856161376383578,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-01-01,2020,1,SC,SANGAO,12678,0,2.0,1.0,0,0.12030645209922909,0,verdadeiro_negativo,02_10_a_25_mil,01,02_a_03
2020-02-01,2020,2,SC,SANGAO,12678,0,2.0,1.0,0,0.13015562959606686,0,verdadeiro_negativo,02_10_a_25_mil,01,02_a_03
2020-03-01,2020,3,SC,SANGAO,12678,0,2.0,1.0,0,0.13728203119383867,0,verdadeiro_negativo,02_10_a_25_mil,01,02_a_03
2020-04-01,2020,4,SC,SANGAO,12678,0,1.0,1.0,0,0.14663073907614274,0,verdadeiro_negativo,02_10_a_25_mil,01,01
2020-05-01,2020,5,SC,SANGAO,12678,0,1.0,1.0,0,0.12697840531146573,0,verdadeiro_negativo,02_10_a_25_mil,01,01
2020-06-01,2020,6,SC,SANGAO,12678,0,1.0,1.0,0,0.12762750588933375,0,verdadeiro_negativo,02_10_a_25_mil,01,01
2020-07-01,2020,7,SC,SANGAO,12678,0,0.0,0.0,1,0.668190723337463,1,verdadeiro_positivo,02_10_a_25_mil,00,00
2020-08-01,2020,8,SC,SANGAO,12678,0,0.0,0.0,1,0.6681547962150306,1,verdadeiro_positivo,02_10_a_25_mil,00,00
2020-09-01,2020,9,SC,SANGAO,12678,0,0.0,0.0,1,0.6914201692209674,1,verdadeiro_positivo,02_10_a_25_mil,00,00
2020-10-01,2020,10,SC,SANGAO,12678,1,1.0,1.0,0,0.12718213672939982,0,verdadeiro_negativo,02_10_a_25_mil,01,01
2020-11-01,2020,11,SC,SANGAO,12678,0,1.0,1.0,0,0.12385601109710996,0,verdadeiro_negativo,02_10_a_25_mil,01,01
2020-12-01,2020,12,SC,SANGAO,12678,0,1.0,1.0,0,0.11691692734001889,0,verdadeiro_negativo,02_10_a_25_mil,01,01
2020-01-01,2020,1,SC,SANTA CECILIA,16830,0,11.0,3.0,0,0.1022478308937489,0,verdadeiro_negativo,02_10_a_25_mil,03,07_a_12
2020-02-01,2020,2,SC,SANTA CECILIA,16830,2,13.0,3.0,0,0.13216118035957736,0,verdadeiro_negativo,02_10_a_25_mil,03,13_ou_mais
2020-03-01,2020,3,SC,SANTA CECILIA,16830,0,11.0,3.0,0,0.16361336986431102,0,verdadeiro_negativo,02_10_a_25_mil,03,07_a_12
2020-04-01,2020,4,SC,SANTA CECILIA,16830,2,12.0,3.0,1,0.15426865680236176,0,falso_negativo,02_10_a_25_mil,03,07_a_12
2020-05-01,2020,5,SC,SANTA CECILIA,16830,0,12.0,3.0,1,0.11512087194721271,0,falso_negativo,02_10_a_25_mil,03,07_a_12
2020-06-01,2020,6,SC,SANTA CECILIA,16830,2,11.0,2.0,1,0.3005398121876442,1,verdadeiro_positivo,02_10_a_25_mil,02,07_a_12
2020-07-01,2020,7,SC,SANTA CECILIA,16830,0,11.0,2.0,1,0.25707522358551604,1,verdadeiro_positivo,02_10_a_25_mil,02,07_a_12
2020-08-01,2020,8,SC,SANTA CECILIA,16830,0,10.0,2.0,1,0.327070433554349,1,verdadeiro_positivo,02_10_a_25_mil,02,07_a_12
2020-09-01,2020,9,SC,SANTA CECILIA,16830,0,9.0,2.0,1,0.2265224837335268,1,verdadeiro_positivo,02_10_a_25_mil,02,07_a_12
2020-10-01,2020,10,SC,SANTA CECILIA,16830,4,11.0,4.0,0,0.040214045666118865,0,verdadeiro_negativo,02_10_a_25_mil,04_a_05,07_a_12
2020-11-01,2020,11,SC,SANTA CECILIA,16830,0,11.0,4.0,0,0.01971075983162533,0,verdadeiro_negativo,02_10_a_25_mil,04_a_05,07_a_12
2020-12-01,2020,12,SC,SANTA CECILIA,16830,3,13.0,4.0,0,0.025800654541346925,0,verdadeiro_negativo,02_10_a_25_mil,04_a_05,13_ou_mais
2020-01-01,2020,1,SC,SANTA HELENA,2223,0,0.0,0.0,0,0.1298812261538969,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-02-01,2020,2,SC,SANTA HELENA,2223,0,0.0,0.0,0,0.12824902663049498,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-03-01,2020,3,SC,SANTA HELENA,2223,0,0.0,0.0,0,0.12962764609944233,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-04-01,2020,4,SC,SANTA HELENA,2223,0,0.0,0.0,0,0.12962764609944233,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-05-01,2020,5,SC,SANTA HELENA,2223,0,0.0,0.0,0,0.12962764609944233,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-06-01,2020,6,SC,SANTA HELENA,2223,0,0.0,0.0,0,0.13430608232292215,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-07-01,2020,7,SC,SANTA HELENA,2223,0,0.0,0.0,0,0.12694870436947944,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-08-01,2020,8,SC,SANTA HELENA,2223,0,0.0,0.0,0,0.12903406270151138,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-09-01,2020,9,SC,SANTA HELENA,2223,0,0.0,0.0,0,0.12903406270151138,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-10-01,2020,10,SC,SANTA HELENA,2223,0,0.0,0.0,0,0.12903406270151138,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-11-01,2020,11,SC,SANTA HELENA,2223,0,0.0,0.0,0,0.12903406270151138,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-12-01,2020,12,SC,SANTA HELENA,2223,0,0.0,0.0,0,0.13430608232292215,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-01-01,2020,1,SC,SANTA ROSA DE LIMA,2142,0,0.0,0.0,0,0.1298812261538969,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-02-01,2020,2,SC,SANTA ROSA DE LIMA,2142,0,0.0,0.0,0,0.12824902663049498,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-03-01,2020,3,SC,SANTA ROSA DE LIMA,2142,0,0.0,0.0,0,0.12962764609944233,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-04-01,2020,4,SC,SANTA ROSA DE LIMA,2142,0,0.0,0.0,0,0.12962764609944233,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-05-01,2020,5,SC,SANTA ROSA DE LIMA,2142,0,0.0,0.0,0,0.12962764609944233,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-06-01,2020,6,SC,SANTA ROSA DE LIMA,2142,0,0.0,0.0,0,0.13430608232292215,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-07-01,2020,7,SC,SANTA ROSA DE LIMA,2142,0,0.0,0.0,0,0.12694870436947944,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-08-01,2020,8,SC,SANTA ROSA DE LIMA,2142,0,0.0,0.0,0,0.13177513499024235,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-09-01,2020,9,SC,SANTA ROSA DE LIMA,2142,0,0.0,0.0,0,0.13177513499024235,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-10-01,2020,10,SC,SANTA ROSA DE LIMA,2142,0,0.0,0.0,0,0.12903406270151138,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-11-01,2020,11,SC,SANTA ROSA DE LIMA,2142,0,0.0,0.0,0,0.12903406270151138,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-12-01,2020,12,SC,SANTA ROSA DE LIMA,2142,0,0.0,0.0,0,0.13430608232292215,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-01-01,2020,1,SC,SANTA ROSA DO SUL,8358,0,0.0,0.0,1,0.38466025581138913,1,verdadeiro_positivo,01_ate_10_mil,00,00
2020-02-01,2020,2,SC,SANTA ROSA DO SUL,8358,0,0.0,0.0,1,0.4246302157092533,1,verdadeiro_positivo,01_ate_10_mil,00,00
2020-03-01,2020,3,SC,SANTA ROSA DO SUL,8358,0,0.0,0.0,1,0.3806524739004627,1,verdadeiro_positivo,01_ate_10_mil,00,00
2020-04-01,2020,4,SC,SANTA ROSA DO SUL,8358,0,0.0,0.0,1,0.3806524739004627,1,verdadeiro_positivo,01_ate_10_mil,00,00
2020-05-01,2020,5,SC,SANTA ROSA DO SUL,8358,0,0.0,0.0,1,0.41562289190042795,1,verdadeiro_positivo,01_ate_10_mil,00,00
2020-06-01,2020,6,SC,SANTA ROSA DO SUL,8358,0,0.0,0.0,1,0.3866975767142416,1,verdadeiro_positivo,01_ate_10_mil,00,00
2020-07-01,2020,7,SC,SANTA ROSA DO SUL,8358,1,1.0,1.0,0,0.12528583026706783,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-08-01,2020,8,SC,SANTA ROSA DO SUL,8358,1,2.0,1.0,0,0.1124280177703756,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-09-01,2020,9,SC,SANTA ROSA DO SUL,8358,0,2.0,1.0,0,0.11535679307614236,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-10-01,2020,10,SC,SANTA ROSA DO SUL,8358,0,2.0,1.0,1,0.11026245959536096,0,falso_negativo,01_ate_10_mil,01,02_a_03
2020-11-01,2020,11,SC,SANTA ROSA DO SUL,8358,0,2.0,1.0,1,0.11864056206621425,0,falso_negativo,01_ate_10_mil,01,02_a_03
2020-12-01,2020,12,SC,SANTA ROSA DO SUL,8358,0,2.0,1.0,1,0.10996328954294782,0,falso_negativo,01_ate_10_mil,01,02_a_03
2020-01-01,2020,1,SC,SANTA TEREZINHA,8787,1,1.0,1.0,0,0.1073024510357497,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-02-01,2020,2,SC,SANTA TEREZINHA,8787,0,1.0,1.0,0,0.14358441363756042,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-03-01,2020,3,SC,SANTA TEREZINHA,8787,0,1.0,1.0,0,0.12066729204525099,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-04-01,2020,4,SC,SANTA TEREZINHA,8787,0,1.0,1.0,0,0.1346979032643043,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-05-01,2020,5,SC,SANTA TEREZINHA,8787,1,2.0,1.0,0,0.07614349073428217,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-06-01,2020,6,SC,SANTA TEREZINHA,8787,0,2.0,1.0,0,0.07286032707249732,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-07-01,2020,7,SC,SANTA TEREZINHA,8787,0,2.0,1.0,0,0.11864059224495059,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-08-01,2020,8,SC,SANTA TEREZINHA,8787,0,2.0,1.0,0,0.13597862958110676,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-09-01,2020,9,SC,SANTA TEREZINHA,8787,0,2.0,1.0,0,0.12816284080681947,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-10-01,2020,10,SC,SANTA TEREZINHA,8787,0,2.0,1.0,0,0.12259278875763369,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-11-01,2020,11,SC,SANTA TEREZINHA,8787,0,2.0,1.0,0,0.11589586239479326,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-12-01,2020,12,SC,SANTA TEREZINHA,8787,0,2.0,1.0,0,0.1055387166716276,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-01-01,2020,1,SC,SANTA TEREZINHA DO PROGRESSO,2428,0,0.0,0.0,0,0.21238817229491058,1,falso_positivo,01_ate_10_mil,00,00
2020-02-01,2020,2,SC,SANTA TEREZINHA DO PROGRESSO,2428,0,0.0,0.0,0,0.18937434481393936,1,falso_positivo,01_ate_10_mil,00,00
2020-03-01,2020,3,SC,SANTA TEREZINHA DO PROGRESSO,2428,0,0.0,0.0,1,0.191265870122743,1,verdadeiro_positivo,01_ate_10_mil,00,00
2020-04-01,2020,4,SC,SANTA TEREZINHA DO PROGRESSO,2428,0,0.0,0.0,1,0.191265870122743,1,verdadeiro_positivo,01_ate_10_mil,00,00
2020-05-01,2020,5,SC,SANTA TEREZINHA DO PROGRESSO,2428,0,0.0,0.0,1,0.191265870122743,1,verdadeiro_positivo,01_ate_10_mil,00,00
2020-06-01,2020,6,SC,SANTA TEREZINHA DO PROGRESSO,2428,0,0.0,0.0,1,0.21221368323577317,1,verdadeiro_positivo,01_ate_10_mil,00,00
2020-07-01,2020,7,SC,SANTA TEREZINHA DO PROGRESSO,2428,0,0.0,0.0,1,0.22138579300381286,1,verdadeiro_positivo,01_ate_10_mil,00,00
2020-08-01,2020,8,SC,SANTA TEREZINHA DO PROGRESSO,2428,0,0.0,0.0,1,0.22462332246739994,1,verdadeiro_positivo,01_ate_10_mil,00,00
2020-09-01,2020,9,SC,SANTA TEREZINHA DO PROGRESSO,2428,2,2.0,2.0,0,0.006099971136159884,0,verdadeiro_negativo,01_ate_10_mil,02,02_a_03
2020-10-01,2020,10,SC,SANTA TEREZINHA DO PROGRESSO,2428,0,2.0,2.0,0,0.00631701308430739,0,verdadeiro_negativo,01_ate_10_mil,02,02_a_03
2020-11-01,2020,11,SC,SANTA TEREZINHA DO PROGRESSO,2428,0,2.0,2.0,0,0.008414228128565184,0,verdadeiro_negativo,01_ate_10_mil,02,02_a_03
2020-12-01,2020,12,SC,SANTA TEREZINHA DO PROGRESSO,2428,0,2.0,2.0,0,0.00991589717374878,0,verdadeiro_negativo,01_ate_10_mil,02,02_a_03
2020-01-01,2020,1,SC,SANTIAGO DO SUL,1260,0,0.0,0.0,0,0.08981983964586245,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-02-01,2020,2,SC,SANTIAGO DO SUL,1260,0,0.0,0.0,0,0.08981983964586245,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-03-01,2020,3,SC,SANTIAGO DO SUL,1260,0,0.0,0.0,0,0.10519031427255598,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-04-01,2020,4,SC,SANTIAGO DO SUL,1260,0,0.0,0.0,0,0.0880712463233075,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-05-01,2020,5,SC,SANTIAGO DO SUL,1260,0,0.0,0.0,0,0.0880712463233075,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-06-01,2020,6,SC,SANTIAGO DO SUL,1260,0,0.0,0.0,0,0.07918967406274864,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-07-01,2020,7,SC,SANTIAGO DO SUL,1260,0,0.0,0.0,0,0.08056212278340122,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-08-01,2020,8,SC,SANTIAGO DO SUL,1260,0,0.0,0.0,0,0.08195702947929202,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-09-01,2020,9,SC,SANTIAGO DO SUL,1260,0,0.0,0.0,0,0.08195702947929202,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-10-01,2020,10,SC,SANTIAGO DO SUL,1260,0,0.0,0.0,0,0.09801536928588223,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-11-01,2020,11,SC,SANTIAGO DO SUL,1260,0,0.0,0.0,0,0.08454051986705728,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-12-01,2020,12,SC,SANTIAGO DO SUL,1260,0,0.0,0.0,0,0.08169369316148353,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-01-01,2020,1,SC,SANTO AMARO DA IMPERATRIZ,23245,1,7.0,2.0,1,0.1977646379706363,1,verdadeiro_positivo,02_10_a_25_mil,02,07_a_12
2020-02-01,2020,2,SC,SANTO AMARO DA IMPERATRIZ,23245,0,7.0,2.0,1,0.2399803514946147,1,verdadeiro_positivo,02_10_a_25_mil,02,07_a_12
2020-03-01,2020,3,SC,SANTO AMARO DA IMPERATRIZ,23245,0,7.0,2.0,1,0.26746674605601456,1,verdadeiro_positivo,02_10_a_25_mil,02,07_a_12
2020-04-01,2020,4,SC,SANTO AMARO DA IMPERATRIZ,23245,3,10.0,3.0,0,0.13523083250817552,0,verdadeiro_negativo,02_10_a_25_mil,03,07_a_12
2020-05-01,2020,5,SC,SANTO AMARO DA IMPERATRIZ,23245,1,10.0,3.0,0,0.12705263673523795,0,verdadeiro_negativo,02_10_a_25_mil,03,07_a_12
2020-06-01,2020,6,SC,SANTO AMARO DA IMPERATRIZ,23245,1,11.0,3.0,0,0.13465717813395925,0,verdadeiro_negativo,02_10_a_25_mil,03,07_a_12
2020-07-01,2020,7,SC,SANTO AMARO DA IMPERATRIZ,23245,0,10.0,3.0,0,0.08615926813081558,0,verdadeiro_negativo,02_10_a_25_mil,03,07_a_12
2020-08-01,2020,8,SC,SANTO AMARO DA IMPERATRIZ,23245,0,10.0,3.0,0,0.07933011851332603,0,verdadeiro_negativo,02_10_a_25_mil,03,07_a_12
2020-09-01,2020,9,SC,SANTO AMARO DA IMPERATRIZ,23245,0,8.0,3.0,0,0.10430259122380296,0,verdadeiro_negativo,02_10_a_25_mil,03,07_a_12
2020-10-01,2020,10,SC,SANTO AMARO DA IMPERATRIZ,23245,0,6.0,3.0,0,0.09822859864327854,0,verdadeiro_negativo,02_10_a_25_mil,03,04_a_06
2020-11-01,2020,11,SC,SANTO AMARO DA IMPERATRIZ,23245,1,7.0,3.0,0,0.12792729878115566,0,verdadeiro_negativo,02_10_a_25_mil,03,07_a_12
2020-12-01,2020,12,SC,SANTO AMARO DA IMPERATRIZ,23245,1,8.0,3.0,0,0.1267992445339434,0,verdadeiro_negativo,02_10_a_25_mil,03,07_a_12
2020-01-01,2020,1,SC,SAO BENTO DO SUL,84507,1,25.0,9.0,0,0.015558090261980228,0,verdadeiro_negativo,04_50_a_100_mil,06_ou_mais,13_ou_mais
2020-02-01,2020,2,SC,SAO BENTO DO SUL,84507,1,26.0,9.0,0,0.015716891737850888,0,verdadeiro_negativo,04_50_a_100_mil,06_ou_mais,13_ou_mais
2020-03-01,2020,3,SC,SAO BENTO DO SUL,84507,2,28.0,9.0,0,0.01743779055177344,0,verdadeiro_negativo,04_50_a_100_mil,06_ou_mais,13_ou_mais
2020-04-01,2020,4,SC,SAO BENTO DO SUL,84507,7,31.0,9.0,0,0.03498303886517864,0,verdadeiro_negativo,04_50_a_100_mil,06_ou_mais,13_ou_mais
2020-05-01,2020,5,SC,SAO BENTO DO SUL,84507,2,33.0,9.0,0,0.01994855664737975,0,verdadeiro_negativo,04_50_a_100_mil,06_ou_mais,13_ou_mais
2020-06-01,2020,6,SC,SAO BENTO DO SUL,84507,5,38.0,9.0,0,0.04939417490265941,0,verdadeiro_negativo,04_50_a_100_mil,06_ou_mais,13_ou_mais
2020-07-01,2020,7,SC,SAO BENTO DO SUL,84507,0,38.0,9.0,0,0.04803326799859648,0,verdadeiro_negativo,04_50_a_100_mil,06_ou_mais,13_ou_mais
2020-08-01,2020,8,SC,SAO BENTO DO SUL,84507,2,37.0,9.0,0,0.05885704823875439,0,verdadeiro_negativo,04_50_a_100_mil,06_ou_mais,13_ou_mais
2020-09-01,2020,9,SC,SAO BENTO DO SUL,84507,2,33.0,9.0,0,0.06392389196542664,0,verdadeiro_negativo,04_50_a_100_mil,06_ou_mais,13_ou_mais
2020-10-01,2020,10,SC,SAO BENTO DO SUL,84507,3,35.0,9.0,0,0.026241889743664083,0,verdadeiro_negativo,04_50_a_100_mil,06_ou_mais,13_ou_mais
2020-11-01,2020,11,SC,SAO BENTO DO SUL,84507,0,26.0,7.0,0,0.06442610105422421,0,verdadeiro_negativo,04_50_a_100_mil,06_ou_mais,13_ou_mais
2020-12-01,2020,12,SC,SAO BENTO DO SUL,84507,2,27.0,7.0,0,0.09620244978525555,0,verdadeiro_negativo,04_50_a_100_mil,06_ou_mais,13_ou_mais
2020-01-01,2020,1,SC,SAO BERNARDINO,2336,1,1.0,1.0,0,0.024637533323972314,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-02-01,2020,2,SC,SAO BERNARDINO,2336,0,1.0,1.0,0,0.02680436733308827,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-03-01,2020,3,SC,SAO BERNARDINO,2336,0,1.0,1.0,0,0.030270987022855276,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-04-01,2020,4,SC,SAO BERNARDINO,2336,0,1.0,1.0,0,0.024244054398124985,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-05-01,2020,5,SC,SAO BERNARDINO,2336,0,1.0,1.0,0,0.015658594780221323,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-06-01,2020,6,SC,SAO BERNARDINO,2336,0,1.0,1.0,0,0.022283712365842413,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-07-01,2020,7,SC,SAO BERNARDINO,2336,1,2.0,1.0,0,0.0201327344587845,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
